political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,REP Ballots Cast,DEM Ballots Cast,race_name,Contest Party,candidate_name,Absentee Voting Votes,early_votes,election_votes,party code,Total Votes
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Elaine Hays,2,59,40,,101
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Chris Ekstrom,0,14,26,,40
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Jason Foglesong,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Ronny Jackson,0,24,38,,62
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Monique Worthy,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,"Catherine ""I Swear"" Carr",0,2,2,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Lee Harvey,0,3,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Asusena Reséndiz,0,0,2,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Richard Herman,0,3,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Diane Knowlton,0,4,3,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Matt McArthur,0,0,7,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Timothy W. Gassaway,2,1,5,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Gus Trujillo,3,5,12,,20
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Greg Sagan,5,7,6,,18
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,RAILROAD COMMISSIONER,REP,Ryan Sitton,2,84,77,,163
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,RAILROAD COMMISSIONER,REP,"James ""Jim"" Wright",1,100,113,,214
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,RAILROAD COMMISSIONER,DEM,Kelly Stone,4,9,3,,16
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,RAILROAD COMMISSIONER,DEM,Chrysta Castañeda,1,3,7,,11
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,RAILROAD COMMISSIONER,DEM,Mark Watson,2,1,9,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,RAILROAD COMMISSIONER,DEM,"Roberto R. ""Beto"" Alonzo",3,1,4,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"CHIEF JUSTICE, SUPREME COURT",REP,Nathan Hecht,2,167,179,,348
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"CHIEF JUSTICE, SUPREME COURT",DEM,Jerry Zimmerer,4,1,2,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"CHIEF JUSTICE, SUPREME COURT",DEM,Amy Clark Meachum,7,13,22,,42
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",REP,Jane Bland,2,165,179,,346
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Kathy Cheng,8,12,18,,38
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Larry Praeger,2,2,5,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 7",REP,Jeff Boyd,2,166,177,,345
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Staci Williams,9,10,11,,30
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Brandy Voss,2,2,11,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 8",REP,Brett Busby,2,159,173,,334
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Peter Kelly,5,3,10,,18
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Gisela D. Triana,5,10,12,,27
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Bert Richardson,2,93,96,,191
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Gina Parker,1,79,90,,170
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Dan Wood,3,2,7,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Elizabeth Davis Frizell,5,11,13,,29
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,William Pieratt Demond,0,0,2,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",REP,Kevin Patrick Yeary,2,160,172,,334
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Tina Clinton,6,11,19,,36
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Steven Miears,3,2,4,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",REP,David Newell,2,158,168,,328
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",DEM,Brandon Birmingham,6,13,19,,38
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Sue Melton-Malone,0,119,150,,269
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Maria Y. Berry,2,46,34,,82
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",DEM,Greg Alvord,8,13,21,,42
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"STATE REPRESENTATIVE, DISTRICT 61",REP,Phil King,1,178,186,,365
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"STATE REPRESENTATIVE, DISTRICT 61",DEM,Christopher Cox,7,14,20,,41
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",REP,Dana Womack,3,158,171,,332
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",REP,Mike Wallach,3,160,170,,333
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",DEM,Delonia A. Watson,6,13,20,,39
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Elizabeth Beach,1,53,48,,102
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Brian Walker,1,85,109,,195
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,John P. Chupp,1,25,23,,49
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",REP,Greg Lowery,2,184,187,,373
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"JUDGE, COUNTY COURT AT LAW NUMBER 2",REP,Stephen J. Wren,2,180,187,,369
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,COUNTY ATTORNEY,REP,James M. Stainton,2,179,178,,359
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,SHERIFF,REP,Lane Akin,2,193,192,,387
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,COUNTY TAX ASSESSOR-COLLECTOR,REP,Monte S. Shaw,2,186,195,,383
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"CONSTABLE, PRECINCT 2",REP,Larry Short,1,105,108,,214
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,"CONSTABLE, PRECINCT 2",REP,Brian Bernardo,1,84,88,,173
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,COUNTY CHAIRMAN,REP,Eric Marney,2,171,171,,344
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,COUNTY PARTY CHAIR,DEM,Janet Akers-Amos,7,14,21,,42
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 1,REP,YES,2,164,165,,331
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 1,REP,NO,1,45,55,,101
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #1,DEM,YES,12,17,28,,57
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #1,DEM,NO,1,0,4,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 2,REP,YES,2,173,187,,362
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 2,REP,NO,1,32,33,,66
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #2,DEM,YES,12,15,26,,53
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #2,DEM,NO,0,1,5,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 3,REP,YES,3,192,196,,391
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 3,REP,NO,0,13,18,,31
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #3,DEM,YES,13,18,29,,60
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #3,DEM,NO,0,0,3,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 4,REP,YES,3,204,214,,421
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 4,REP,NO,0,3,4,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #4,DEM,YES,13,18,27,,58
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #4,DEM,NO,0,0,3,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 5,REP,YES,3,186,201,,390
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 5,REP,NO,0,17,17,,34
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #5,DEM,YES,13,17,29,,59
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #5,DEM,NO,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 6,REP,YES,3,195,199,,397
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 6,REP,NO,0,9,17,,26
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #6,DEM,YES,13,16,27,,56
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #6,DEM,NO,0,1,3,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 7,REP,YES,3,206,219,,428
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 7,REP,NO,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #7,DEM,YES,12,14,28,,54
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #7,DEM,NO,0,2,3,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 8,REP,YES,3,206,215,,424
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 8,REP,NO,0,2,2,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #8,DEM,YES,12,16,27,,55
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #8,DEM,NO,0,0,4,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 9,REP,YES,3,196,204,,403
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 9,REP,NO,0,13,14,,27
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #9,DEM,YES,11,15,27,,53
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #9,DEM,NO,1,1,3,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 10,REP,YES,3,206,205,,414
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,12,0,437,66,PROPOSITION 10,REP,NO,0,4,10,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #10,DEM,YES,11,15,25,,51
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #10,DEM,NO,0,0,4,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #11,DEM,YES,10,15,23,,48
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,12,0,437,66,PROPOSITION #11,DEM,NO,2,0,6,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Matthew John Matern,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Joe Walsh,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Donald J. Trump,6,119,100,,225
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Bob Ely,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Bill Weld,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Zoltan G. Istvan,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,REP,Uncommitted,0,7,5,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Marianne Williamson,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Julián Castro,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Tom Steyer,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Tulsi Gabbard,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Andrew Yang,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,John K. Delaney,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Bernie Sanders,0,8,9,,17
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Pete Buttigieg,1,1,0,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Joseph R. Biden,3,3,10,,16
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Robby Wells,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Cory Booker,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Elizabeth Warren,0,1,4,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Deval Patrick,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Michael R. Bloomberg,3,5,4,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Amy Klobuchar,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,PRESIDENT,DEM,Michael Bennet,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,REP,Virgil Bierschwale,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,REP,Dwayne Stovall,0,17,7,,24
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,REP,John Cornyn,4,89,76,,169
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,REP,John Anthony Castro,0,4,3,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,REP,Mark Yancey,0,7,6,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,"Mary ""MJ"" Hegar",6,11,6,,23
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Victor Hugo Harris,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Chris Bell,0,2,3,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Cristina Tzintzun Ramirez,0,3,2,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,"Annie ""Mamá"" Garcia",0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Royce West,1,1,3,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Sema Hernandez,0,0,7,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,D.R. Hunter,0,0,2,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Amanda K. Edwards,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Adrian Ocegueda,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Michael Cooper,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,U.S. SENATOR,DEM,Jack Daniel Foster Jr.,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Mark Neese,1,3,14,,18
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Josh Winegarner,1,11,8,,20
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Jamie Culley,0,1,2,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Vance Snider II,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Elaine Hays,2,77,51,,130
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Chris Ekstrom,0,6,8,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Jason Foglesong,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Ronny Jackson,0,8,10,,18
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Monique Worthy,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,"Catherine ""I Swear"" Carr",0,3,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Lee Harvey,0,3,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Asusena Reséndiz,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Richard Herman,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Diane Knowlton,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Matt McArthur,1,2,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Timothy W. Gassaway,0,9,6,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Gus Trujillo,0,6,9,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Greg Sagan,4,4,6,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,RAILROAD COMMISSIONER,REP,Ryan Sitton,1,34,34,,69
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,RAILROAD COMMISSIONER,REP,"James ""Jim"" Wright",3,60,46,,109
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,RAILROAD COMMISSIONER,DEM,Kelly Stone,3,5,3,,11
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,RAILROAD COMMISSIONER,DEM,Chrysta Castañeda,3,7,6,,16
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,RAILROAD COMMISSIONER,DEM,Mark Watson,0,3,6,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,RAILROAD COMMISSIONER,DEM,"Roberto R. ""Beto"" Alonzo",1,2,8,,11
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"CHIEF JUSTICE, SUPREME COURT",REP,Nathan Hecht,4,90,77,,171
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"CHIEF JUSTICE, SUPREME COURT",DEM,Jerry Zimmerer,0,8,6,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"CHIEF JUSTICE, SUPREME COURT",DEM,Amy Clark Meachum,7,11,16,,34
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",REP,Jane Bland,4,89,78,,171
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Kathy Cheng,6,16,16,,38
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Larry Praeger,0,4,5,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,13,0,241,57,"JUSTICE, SUPREME COURT, PLACE 7",REP,Jeff Boyd,4,89,76,,169
