Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
Proposition #3 Right to Healthcare - Democratic Party,224,Early Voting,AGAINST,,2,4.55%,6,6.06%,44,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,224,Election Day Voting,AGAINST,,2,4.76%,6,6.06%,42,100.00%,99,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,224,Absentee Voting,FOR,,13,100.00%,100,99.01%,13,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,224,Early Voting,FOR,,43,97.73%,100,99.01%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,224,Election Day Voting,FOR,,44,100.00%,100,99.01%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,224,Absentee Voting,AGAINST,,0,0.00%,1,0.99%,13,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,224,Early Voting,AGAINST,,1,2.27%,1,0.99%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,224,Election Day Voting,AGAINST,,0,0.00%,1,0.99%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,224,Absentee Voting,FOR,,11,84.62%,88,87.13%,13,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,224,Early Voting,FOR,,37,84.09%,88,87.13%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,224,Election Day Voting,FOR,,40,90.91%,88,87.13%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,224,Absentee Voting,AGAINST,,2,15.38%,13,12.87%,13,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,224,Early Voting,AGAINST,,7,15.91%,13,12.87%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,224,Election Day Voting,AGAINST,,4,9.09%,13,12.87%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",224,Absentee Voting,FOR,,13,100.00%,98,98.00%,13,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",224,Early Voting,FOR,,44,100.00%,98,98.00%,44,100.00%,100,100.00%,0,2,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",224,Election Day Voting,FOR,,41,95.35%,98,98.00%,43,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",224,Absentee Voting,AGAINST,,0,0.00%,2,2.00%,13,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",224,Early Voting,AGAINST,,0,0.00%,2,2.00%,44,100.00%,100,100.00%,0,2,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",224,Election Day Voting,AGAINST,,2,4.65%,2,2.00%,43,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,224,Absentee Voting,FOR,,13,100.00%,97,96.04%,13,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,224,Early Voting,FOR,,44,100.00%,97,96.04%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,224,Election Day Voting,FOR,,40,90.91%,97,96.04%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,224,Absentee Voting,AGAINST,,0,0.00%,4,3.96%,13,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,224,Early Voting,AGAINST,,0,0.00%,4,3.96%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,224,Election Day Voting,AGAINST,,4,9.09%,4,3.96%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,224,Absentee Voting,FOR,,13,92.86%,96,95.05%,14,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,224,Early Voting,FOR,,44,100.00%,96,95.05%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,224,Election Day Voting,FOR,,39,90.70%,96,95.05%,43,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,224,Absentee Voting,AGAINST,,1,7.14%,5,4.95%,14,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,224,Early Voting,AGAINST,,0,0.00%,5,4.95%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,224,Election Day Voting,AGAINST,,4,9.30%,5,4.95%,43,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,224,Absentee Voting,FOR,,13,92.86%,94,93.07%,14,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,224,Early Voting,FOR,,42,95.45%,94,93.07%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,224,Election Day Voting,FOR,,39,90.70%,94,93.07%,43,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,224,Absentee Voting,AGAINST,,1,7.14%,7,6.93%,14,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,224,Early Voting,AGAINST,,2,4.55%,7,6.93%,44,100.00%,101,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,224,Election Day Voting,AGAINST,,4,9.30%,7,6.93%,43,100.00%,101,100.00%,1,1,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,224,Absentee Voting,FOR,,14,100.00%,98,98.00%,14,100.00%,100,100.00%,0,2,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,224,Early Voting,FOR,,43,100.00%,98,98.00%,43,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,224,Election Day Voting,FOR,,41,95.35%,98,98.00%,43,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,224,Absentee Voting,AGAINST,,0,0.00%,2,2.00%,14,100.00%,100,100.00%,0,2,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,224,Early Voting,AGAINST,,0,0.00%,2,2.00%,43,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,224,Election Day Voting,AGAINST,,2,4.65%,2,2.00%,43,100.00%,100,100.00%,1,2,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,224,Absentee Voting,FOR,,14,100.00%,95,95.96%,14,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,224,Early Voting,FOR,,44,100.00%,95,95.96%,44,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,224,Election Day Voting,FOR,,37,90.24%,95,95.96%,41,100.00%,99,100.00%,3,3,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,224,Absentee Voting,AGAINST,,0,0.00%,4,4.04%,14,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,224,Early Voting,AGAINST,,0,0.00%,4,4.04%,44,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,224,Election Day Voting,AGAINST,,4,9.76%,4,4.04%,41,100.00%,99,100.00%,3,3,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,224,Absentee Voting,FOR,,14,100.00%,96,96.97%,14,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,224,Early Voting,FOR,,42,97.67%,96,96.97%,43,100.00%,99,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,224,Election Day Voting,FOR,,40,95.24%,96,96.97%,42,100.00%,99,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,224,Absentee Voting,AGAINST,,0,0.00%,3,3.03%,14,100.00%,99,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,224,Early Voting,AGAINST,,1,2.33%,3,3.03%,43,100.00%,99,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,224,Election Day Voting,AGAINST,,2,4.76%,3,3.03%,42,100.00%,99,100.00%,2,3,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Absentee Voting,Beto O'Rourke,,2,40.00%,18,36.73%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Early Voting,Beto O'Rourke,,10,34.48%,18,36.73%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Election Day Voting,Beto O'Rourke,,6,40.00%,18,36.73%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Absentee Voting,Sema Hernandez,,3,60.00%,25,51.02%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Early Voting,Sema Hernandez,,16,55.17%,25,51.02%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Election Day Voting,Sema Hernandez,,6,40.00%,25,51.02%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Absentee Voting,Edward Kimbrough,,0,0.00%,6,12.24%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Early Voting,Edward Kimbrough,,3,10.34%,6,12.24%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,225,Election Day Voting,Edward Kimbrough,,3,20.00%,6,12.24%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Democratic Party",225,Absentee Voting,Greg Sagan,,4,100.00%,46,100.00%,4,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Democratic Party",225,Early Voting,Greg Sagan,,27,100.00%,46,100.00%,27,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Democratic Party",225,Election Day Voting,Greg Sagan,,15,100.00%,46,100.00%,15,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Joe Mumbach,,0,0.00%,4,8.16%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Joe Mumbach,,2,6.90%,4,8.16%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Joe Mumbach,,2,13.33%,4,8.16%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,James Jolly Clark,,0,0.00%,0,0.00%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,James Jolly Clark,,0,0.00%,0,0.00%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,James Jolly Clark,,0,0.00%,0,0.00%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Andrew White,,0,0.00%,5,10.20%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Andrew White,,4,13.79%,5,10.20%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Andrew White,,1,6.67%,5,10.20%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Lupe Valdez,,4,80.00%,28,57.14%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Lupe Valdez,,16,55.17%,28,57.14%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Lupe Valdez,,8,53.33%,28,57.14%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Grady Yarbrough,,0,0.00%,2,4.08%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Grady Yarbrough,,2,6.90%,2,4.08%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Grady Yarbrough,,0,0.00%,2,4.08%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Tom Wakely,,0,0.00%,1,2.04%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Tom Wakely,,0,0.00%,1,2.04%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Tom Wakely,,1,6.67%,1,2.04%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Jeffrey Payne,,0,0.00%,2,4.08%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Jeffrey Payne,,1,3.45%,2,4.08%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Jeffrey Payne,,1,6.67%,2,4.08%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,Adrian Ocegueda,,0,0.00%,4,8.16%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,Adrian Ocegueda,,3,10.34%,4,8.16%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,Adrian Ocegueda,,1,6.67%,4,8.16%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Absentee Voting,"Cedric Davis, Sr.",,1,20.00%,3,6.12%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Early Voting,"Cedric Davis, Sr.",,1,3.45%,3,6.12%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Governor - Democratic Party,225,Election Day Voting,"Cedric Davis, Sr.",,1,6.67%,3,6.12%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,225,Absentee Voting,Mike Collier,,2,40.00%,20,43.48%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,225,Early Voting,Mike Collier,,14,51.85%,20,43.48%,27,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,225,Election Day Voting,Mike Collier,,4,28.57%,20,43.48%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,225,Absentee Voting,Michael Cooper,,3,60.00%,26,56.52%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,225,Early Voting,Michael Cooper,,13,48.15%,26,56.52%,27,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,225,Election Day Voting,Michael Cooper,,10,71.43%,26,56.52%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
Attorney General - Democratic Party,225,Absentee Voting,Justin Nelson,,5,100.00%,45,100.00%,5,100.00%,45,100.00%,0,4,0,0,0,0,0,0,0,0
Attorney General - Democratic Party,225,Early Voting,Justin Nelson,,27,100.00%,45,100.00%,27,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Attorney General - Democratic Party,225,Election Day Voting,Justin Nelson,,13,100.00%,45,100.00%,13,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,225,Absentee Voting,Tim Mahoney,,2,40.00%,26,57.78%,5,100.00%,45,100.00%,0,4,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,225,Early Voting,Tim Mahoney,,15,55.56%,26,57.78%,27,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,225,Election Day Voting,Tim Mahoney,,9,69.23%,26,57.78%,13,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,225,Absentee Voting,Joi Chevalier,,3,60.00%,19,42.22%,5,100.00%,45,100.00%,0,4,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,225,Early Voting,Joi Chevalier,,12,44.44%,19,42.22%,27,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,225,Election Day Voting,Joi Chevalier,,4,30.77%,19,42.22%,13,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,225,Absentee Voting,Tex Morgan,,1,20.00%,11,22.45%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,225,Early Voting,Tex Morgan,,5,17.24%,11,22.45%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,225,Election Day Voting,Tex Morgan,,5,33.33%,11,22.45%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,225,Absentee Voting,Miguel Suazo,,4,80.00%,38,77.55%,5,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,225,Early Voting,Miguel Suazo,,24,82.76%,38,77.55%,29,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,225,Election Day Voting,Miguel Suazo,,10,66.67%,38,77.55%,15,100.00%,49,100.00%,0,0,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Democratic Party,225,Absentee Voting,Kim Olson,,5,100.00%,45,100.00%,5,100.00%,45,100.00%,0,4,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Democratic Party,225,Early Voting,Kim Olson,,27,100.00%,45,100.00%,27,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Democratic Party,225,Election Day Voting,Kim Olson,,13,100.00%,45,100.00%,13,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,225,Absentee Voting,Roman McAllen,,3,60.00%,30,65.22%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,225,Early Voting,Roman McAllen,,18,66.67%,30,65.22%,27,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,225,Election Day Voting,Roman McAllen,,9,64.29%,30,65.22%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,225,Absentee Voting,Chris Spellmon,,2,40.00%,16,34.78%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,225,Early Voting,Chris Spellmon,,9,33.33%,16,34.78%,27,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,225,Election Day Voting,Chris Spellmon,,5,35.71%,16,34.78%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Democratic Party",225,Absentee Voting,Steven Kirkland,,5,100.00%,45,100.00%,5,100.00%,45,100.00%,0,4,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Democratic Party",225,Early Voting,Steven Kirkland,,27,100.00%,45,100.00%,27,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Democratic Party",225,Election Day Voting,Steven Kirkland,,13,100.00%,45,100.00%,13,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Democratic Party",225,Absentee Voting,R. K. Sandill,,5,100.00%,46,100.00%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Democratic Party",225,Early Voting,R. K. Sandill,,27,100.00%,46,100.00%,27,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Democratic Party",225,Election Day Voting,R. K. Sandill,,14,100.00%,46,100.00%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Democratic Party",225,Absentee Voting,Kathy Cheng,,5,100.00%,47,100.00%,5,100.00%,47,100.00%,0,2,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Democratic Party",225,Early Voting,Kathy Cheng,,28,100.00%,47,100.00%,28,100.00%,47,100.00%,1,2,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Democratic Party",225,Election Day Voting,Kathy Cheng,,14,100.00%,47,100.00%,14,100.00%,47,100.00%,1,2,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Democratic Party",225,Absentee Voting,Maria T. (Terri) Jackson,,4,100.00%,46,100.00%,4,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Democratic Party",225,Early Voting,Maria T. (Terri) Jackson,,28,100.00%,46,100.00%,28,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Democratic Party",225,Election Day Voting,Maria T. (Terri) Jackson,,14,100.00%,46,100.00%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Democratic Party",225,Absentee Voting,Ramona Franklin,,4,100.00%,46,100.00%,4,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Democratic Party",225,Early Voting,Ramona Franklin,,28,100.00%,46,100.00%,28,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Democratic Party",225,Election Day Voting,Ramona Franklin,,14,100.00%,46,100.00%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 2 - Democratic Party",225,Absentee Voting,Mercy Murguia,,5,100.00%,45,100.00%,5,100.00%,45,100.00%,0,4,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 2 - Democratic Party",225,Early Voting,Mercy Murguia,,27,100.00%,45,100.00%,27,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 2 - Democratic Party",225,Election Day Voting,Mercy Murguia,,13,100.00%,45,100.00%,13,100.00%,45,100.00%,2,4,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Democratic Party",225,Absentee Voting,Claudia Griego,,4,100.00%,46,100.00%,4,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Democratic Party",225,Early Voting,Claudia Griego,,28,100.00%,46,100.00%,28,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Democratic Party",225,Election Day Voting,Claudia Griego,,14,100.00%,46,100.00%,14,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,225,Absentee Voting,Steve Land,,3,60.00%,25,56.82%,5,100.00%,44,100.00%,0,5,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,225,Early Voting,Steve Land,,17,65.38%,25,56.82%,26,100.00%,44,100.00%,3,5,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,225,Election Day Voting,Steve Land,,5,38.46%,25,56.82%,13,100.00%,44,100.00%,2,5,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,225,Absentee Voting,Gentry Powell,,2,40.00%,19,43.18%,5,100.00%,44,100.00%,0,5,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,225,Early Voting,Gentry Powell,,9,34.62%,19,43.18%,26,100.00%,44,100.00%,3,5,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,225,Election Day Voting,Gentry Powell,,8,61.54%,19,43.18%,13,100.00%,44,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,225,Absentee Voting,FOR,,5,100.00%,45,97.83%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,225,Early Voting,FOR,,27,96.43%,45,97.83%,28,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,225,Election Day Voting,FOR,,13,100.00%,45,97.83%,13,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,225,Absentee Voting,AGAINST,,0,0.00%,1,2.17%,5,100.00%,46,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,225,Early Voting,AGAINST,,1,3.57%,1,2.17%,28,100.00%,46,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,225,Election Day Voting,AGAINST,,0,0.00%,1,2.17%,13,100.00%,46,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,225,Absentee Voting,FOR,,5,100.00%,46,95.83%,5,100.00%,48,100.00%,0,1,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,225,Early Voting,FOR,,28,96.55%,46,95.83%,29,100.00%,48,100.00%,0,1,0,0,0,0,0,0,0,0
