Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"Justice, Supreme Court, Place 4 - Republican Party",224,Election Day Voting,John Devine,,86,100.00%,218,100.00%,86,100.00%,218,100.00%,18,45,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Republican Party",224,Absentee Voting,Jeff Brown,,32,100.00%,217,100.00%,32,100.00%,217,100.00%,7,46,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Republican Party",224,Early Voting,Jeff Brown,,98,100.00%,217,100.00%,98,100.00%,217,100.00%,22,46,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Republican Party",224,Election Day Voting,Jeff Brown,,87,100.00%,217,100.00%,87,100.00%,217,100.00%,17,46,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",224,Absentee Voting,David Bridges,,10,30.30%,115,51.34%,33,100.00%,224,100.00%,6,39,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",224,Early Voting,David Bridges,,58,57.43%,115,51.34%,101,100.00%,224,100.00%,19,39,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",224,Election Day Voting,David Bridges,,47,52.22%,115,51.34%,90,100.00%,224,100.00%,14,39,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",224,Absentee Voting,Sharon Keller,,23,69.70%,109,48.66%,33,100.00%,224,100.00%,6,39,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",224,Early Voting,Sharon Keller,,43,42.57%,109,48.66%,101,100.00%,224,100.00%,19,39,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",224,Election Day Voting,Sharon Keller,,43,47.78%,109,48.66%,90,100.00%,224,100.00%,14,39,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Republican Party",224,Absentee Voting,Barbara Parker Hervey,,31,100.00%,214,100.00%,31,100.00%,214,100.00%,8,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Republican Party",224,Early Voting,Barbara Parker Hervey,,95,100.00%,214,100.00%,95,100.00%,214,100.00%,25,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Republican Party",224,Election Day Voting,Barbara Parker Hervey,,88,100.00%,214,100.00%,88,100.00%,214,100.00%,16,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Absentee Voting,Jay Brandon,,12,34.29%,86,37.89%,35,100.00%,227,100.00%,4,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Early Voting,Jay Brandon,,35,35.71%,86,37.89%,98,100.00%,227,100.00%,22,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Election Day Voting,Jay Brandon,,39,41.49%,86,37.89%,94,100.00%,227,100.00%,10,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Absentee Voting,Dib Waldrip,,2,5.71%,30,13.22%,35,100.00%,227,100.00%,4,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Early Voting,Dib Waldrip,,15,15.31%,30,13.22%,98,100.00%,227,100.00%,22,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Election Day Voting,Dib Waldrip,,13,13.83%,30,13.22%,94,100.00%,227,100.00%,10,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Absentee Voting,Michelle Slaughter,,21,60.00%,111,48.90%,35,100.00%,227,100.00%,4,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Early Voting,Michelle Slaughter,,48,48.98%,111,48.90%,98,100.00%,227,100.00%,22,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",224,Election Day Voting,Michelle Slaughter,,42,44.68%,111,48.90%,94,100.00%,227,100.00%,10,36,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Absentee Voting,Victor Leal,,6,15.38%,75,29.18%,39,100.00%,257,100.00%,0,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Early Voting,Victor Leal,,34,29.31%,75,29.18%,116,100.00%,257,100.00%,4,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Election Day Voting,Victor Leal,,35,34.31%,75,29.18%,102,100.00%,257,100.00%,2,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Absentee Voting,Kel Seliger,,28,71.79%,142,55.25%,39,100.00%,257,100.00%,0,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Early Voting,Kel Seliger,,70,60.34%,142,55.25%,116,100.00%,257,100.00%,4,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Election Day Voting,Kel Seliger,,44,43.14%,142,55.25%,102,100.00%,257,100.00%,2,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Absentee Voting,Mike Canon,,5,12.82%,40,15.56%,39,100.00%,257,100.00%,0,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Early Voting,Mike Canon,,12,10.34%,40,15.56%,116,100.00%,257,100.00%,4,6,0,0,0,0,0,0,0,0
"State Senator, District 31 - Republican Party",224,Election Day Voting,Mike Canon,,23,22.55%,40,15.56%,102,100.00%,257,100.00%,2,6,0,0,0,0,0,0,0,0
"State Representative, District 87 - Republican Party",224,Absentee Voting,Drew Brassfield,,12,30.77%,67,26.59%,39,100.00%,252,100.00%,0,11,0,0,0,0,0,0,0,0
"State Representative, District 87 - Republican Party",224,Early Voting,Drew Brassfield,,18,15.79%,67,26.59%,114,100.00%,252,100.00%,6,11,0,0,0,0,0,0,0,0
"State Representative, District 87 - Republican Party",224,Election Day Voting,Drew Brassfield,,37,37.37%,67,26.59%,99,100.00%,252,100.00%,5,11,0,0,0,0,0,0,0,0
"State Representative, District 87 - Republican Party",224,Absentee Voting,Four Price,,27,69.23%,185,73.41%,39,100.00%,252,100.00%,0,11,0,0,0,0,0,0,0,0
"State Representative, District 87 - Republican Party",224,Early Voting,Four Price,,96,84.21%,185,73.41%,114,100.00%,252,100.00%,6,11,0,0,0,0,0,0,0,0
"State Representative, District 87 - Republican Party",224,Election Day Voting,Four Price,,62,62.63%,185,73.41%,99,100.00%,252,100.00%,5,11,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Republican Party",224,Absentee Voting,Judy Parker,,32,100.00%,219,100.00%,32,100.00%,219,100.00%,7,44,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Republican Party",224,Early Voting,Judy Parker,,97,100.00%,219,100.00%,97,100.00%,219,100.00%,23,44,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Republican Party",224,Election Day Voting,Judy Parker,,90,100.00%,219,100.00%,90,100.00%,219,100.00%,14,44,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Republican Party",224,Absentee Voting,Pat Pirtle,,32,100.00%,219,100.00%,32,100.00%,219,100.00%,7,44,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Republican Party",224,Early Voting,Pat Pirtle,,101,100.00%,219,100.00%,101,100.00%,219,100.00%,19,44,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Republican Party",224,Election Day Voting,Pat Pirtle,,86,100.00%,219,100.00%,86,100.00%,219,100.00%,18,44,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Republican Party",224,Absentee Voting,Dan L. Schaap,,30,100.00%,209,100.00%,30,100.00%,209,100.00%,9,54,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Republican Party",224,Early Voting,Dan L. Schaap,,94,100.00%,209,100.00%,94,100.00%,209,100.00%,26,54,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Republican Party",224,Election Day Voting,Dan L. Schaap,,85,100.00%,209,100.00%,85,100.00%,209,100.00%,19,54,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Republican Party",224,Absentee Voting,John B. Board,,30,100.00%,214,100.00%,30,100.00%,214,100.00%,9,49,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Republican Party",224,Early Voting,John B. Board,,99,100.00%,214,100.00%,99,100.00%,214,100.00%,21,49,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Republican Party",224,Election Day Voting,John B. Board,,85,100.00%,214,100.00%,85,100.00%,214,100.00%,19,49,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Republican Party",224,Absentee Voting,Ana Elizabeth Estevez,,31,100.00%,209,100.00%,31,100.00%,209,100.00%,8,54,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Republican Party",224,Early Voting,Ana Elizabeth Estevez,,95,100.00%,209,100.00%,95,100.00%,209,100.00%,25,54,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Republican Party",224,Election Day Voting,Ana Elizabeth Estevez,,83,100.00%,209,100.00%,83,100.00%,209,100.00%,21,54,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Absentee Voting,Pamela Cook Sirmon,,16,48.48%,73,32.30%,33,100.00%,226,100.00%,6,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Early Voting,Pamela Cook Sirmon,,32,31.37%,73,32.30%,102,100.00%,226,100.00%,18,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Election Day Voting,Pamela Cook Sirmon,,25,27.47%,73,32.30%,91,100.00%,226,100.00%,13,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Absentee Voting,Steven Michael Denny,,6,18.18%,73,32.30%,33,100.00%,226,100.00%,6,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Early Voting,Steven Michael Denny,,33,32.35%,73,32.30%,102,100.00%,226,100.00%,18,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Election Day Voting,Steven Michael Denny,,34,37.36%,73,32.30%,91,100.00%,226,100.00%,13,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Absentee Voting,Lynda Smith,,7,21.21%,44,19.47%,33,100.00%,226,100.00%,6,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Early Voting,Lynda Smith,,19,18.63%,44,19.47%,102,100.00%,226,100.00%,18,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Election Day Voting,Lynda Smith,,18,19.78%,44,19.47%,91,100.00%,226,100.00%,13,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Absentee Voting,Marcus W. Norris,,4,12.12%,36,15.93%,33,100.00%,226,100.00%,6,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Early Voting,Marcus W. Norris,,18,17.65%,36,15.93%,102,100.00%,226,100.00%,18,37,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",224,Election Day Voting,Marcus W. Norris,,14,15.38%,36,15.93%,91,100.00%,226,100.00%,13,37,0,0,0,0,0,0,0,0
County Judge - Republican Party,224,Absentee Voting,Nancy Tanner,,31,100.00%,226,100.00%,31,100.00%,226,100.00%,8,37,0,0,0,0,0,0,0,0
County Judge - Republican Party,224,Early Voting,Nancy Tanner,,104,100.00%,226,100.00%,104,100.00%,226,100.00%,16,37,0,0,0,0,0,0,0,0
County Judge - Republican Party,224,Election Day Voting,Nancy Tanner,,91,100.00%,226,100.00%,91,100.00%,226,100.00%,13,37,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Absentee Voting,Walt Weaver,,16,47.06%,95,41.30%,34,100.00%,230,100.00%,5,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Early Voting,Walt Weaver,,41,40.59%,95,41.30%,101,100.00%,230,100.00%,19,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Election Day Voting,Walt Weaver,,38,40.00%,95,41.30%,95,100.00%,230,100.00%,9,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Absentee Voting,Len Walker,,12,35.29%,108,46.96%,34,100.00%,230,100.00%,5,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Early Voting,Len Walker,,46,45.54%,108,46.96%,101,100.00%,230,100.00%,19,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Election Day Voting,Len Walker,,50,52.63%,108,46.96%,95,100.00%,230,100.00%,9,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Absentee Voting,Kerry Brian Haney,,6,17.65%,27,11.74%,34,100.00%,230,100.00%,5,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Early Voting,Kerry Brian Haney,,14,13.86%,27,11.74%,101,100.00%,230,100.00%,19,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",224,Election Day Voting,Kerry Brian Haney,,7,7.37%,27,11.74%,95,100.00%,230,100.00%,9,33,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Absentee Voting,Jerry Morales,,9,26.47%,78,32.77%,34,100.00%,238,100.00%,5,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Early Voting,Jerry Morales,,35,33.02%,78,32.77%,106,100.00%,238,100.00%,14,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Election Day Voting,Jerry Morales,,34,34.69%,78,32.77%,98,100.00%,238,100.00%,6,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Absentee Voting,Wade Overstreet,,9,26.47%,65,27.31%,34,100.00%,238,100.00%,5,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Early Voting,Wade Overstreet,,26,24.53%,65,27.31%,106,100.00%,238,100.00%,14,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Election Day Voting,Wade Overstreet,,30,30.61%,65,27.31%,98,100.00%,238,100.00%,6,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Absentee Voting,Matt Hand,,16,47.06%,95,39.92%,34,100.00%,238,100.00%,5,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Early Voting,Matt Hand,,45,42.45%,95,39.92%,106,100.00%,238,100.00%,14,25,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",224,Election Day Voting,Matt Hand,,34,34.69%,95,39.92%,98,100.00%,238,100.00%,6,25,0,0,0,0,0,0,0,0
District Clerk - Republican Party,224,Absentee Voting,Crystal Flores,,17,50.00%,127,54.51%,34,100.00%,233,100.00%,5,30,0,0,0,0,0,0,0,0
District Clerk - Republican Party,224,Early Voting,Crystal Flores,,60,57.69%,127,54.51%,104,100.00%,233,100.00%,16,30,0,0,0,0,0,0,0,0
District Clerk - Republican Party,224,Election Day Voting,Crystal Flores,,50,52.63%,127,54.51%,95,100.00%,233,100.00%,9,30,0,0,0,0,0,0,0,0
District Clerk - Republican Party,224,Absentee Voting,Carley Snider,,17,50.00%,106,45.49%,34,100.00%,233,100.00%,5,30,0,0,0,0,0,0,0,0
District Clerk - Republican Party,224,Early Voting,Carley Snider,,44,42.31%,106,45.49%,104,100.00%,233,100.00%,16,30,0,0,0,0,0,0,0,0
District Clerk - Republican Party,224,Election Day Voting,Carley Snider,,45,47.37%,106,45.49%,95,100.00%,233,100.00%,9,30,0,0,0,0,0,0,0,0
County Clerk - Republican Party,224,Absentee Voting,Julie Smith,,31,100.00%,221,100.00%,31,100.00%,221,100.00%,8,42,0,0,0,0,0,0,0,0
County Clerk - Republican Party,224,Early Voting,Julie Smith,,101,100.00%,221,100.00%,101,100.00%,221,100.00%,19,42,0,0,0,0,0,0,0,0
County Clerk - Republican Party,224,Election Day Voting,Julie Smith,,89,100.00%,221,100.00%,89,100.00%,221,100.00%,15,42,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,224,Absentee Voting,Leann Jennings,,30,100.00%,217,100.00%,30,100.00%,217,100.00%,9,46,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,224,Early Voting,Leann Jennings,,101,100.00%,217,100.00%,101,100.00%,217,100.00%,19,46,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,224,Election Day Voting,Leann Jennings,,86,100.00%,217,100.00%,86,100.00%,217,100.00%,18,46,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",224,Absentee Voting,Richard Herman,,8,25.00%,85,36.02%,32,100.00%,236,100.00%,7,27,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",224,Early Voting,Richard Herman,,38,35.51%,85,36.02%,107,100.00%,236,100.00%,13,27,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",224,Election Day Voting,Richard Herman,,39,40.21%,85,36.02%,97,100.00%,236,100.00%,7,27,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",224,Absentee Voting,Robert Taylor,,24,75.00%,151,63.98%,32,100.00%,236,100.00%,7,27,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",224,Early Voting,Robert Taylor,,69,64.49%,151,63.98%,107,100.00%,236,100.00%,13,27,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",224,Election Day Voting,Robert Taylor,,58,59.79%,151,63.98%,97,100.00%,236,100.00%,7,27,0,0,0,0,0,0,0,0
County Chairman - Republican Party,224,Absentee Voting,Bill Bandy,,31,100.00%,219,100.00%,31,100.00%,219,100.00%,8,44,0,0,0,0,0,0,0,0
County Chairman - Republican Party,224,Early Voting,Bill Bandy,,98,100.00%,219,100.00%,98,100.00%,219,100.00%,22,44,0,0,0,0,0,0,0,0
County Chairman - Republican Party,224,Election Day Voting,Bill Bandy,,90,100.00%,219,100.00%,90,100.00%,219,100.00%,14,44,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,224,Absentee Voting,YES,,17,53.13%,143,59.83%,32,100.00%,239,100.00%,7,24,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,224,Early Voting,YES,,72,63.16%,143,59.83%,114,100.00%,239,100.00%,6,24,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,224,Election Day Voting,YES,,54,58.06%,143,59.83%,93,100.00%,239,100.00%,11,24,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,224,Absentee Voting,NO,,15,46.88%,96,40.17%,32,100.00%,239,100.00%,7,24,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,224,Early Voting,NO,,42,36.84%,96,40.17%,114,100.00%,239,100.00%,6,24,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,224,Election Day Voting,NO,,39,41.94%,96,40.17%,93,100.00%,239,100.00%,11,24,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,224,Absentee Voting,YES,,30,96.77%,224,92.56%,31,100.00%,242,100.00%,8,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,224,Early Voting,YES,,107,93.04%,224,92.56%,115,100.00%,242,100.00%,5,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,224,Election Day Voting,YES,,87,90.63%,224,92.56%,96,100.00%,242,100.00%,8,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,224,Absentee Voting,NO,,1,3.23%,18,7.44%,31,100.00%,242,100.00%,8,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,224,Early Voting,NO,,8,6.96%,18,7.44%,115,100.00%,242,100.00%,5,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,224,Election Day Voting,NO,,9,9.38%,18,7.44%,96,100.00%,242,100.00%,8,21,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,224,Absentee Voting,YES,,29,90.63%,208,84.90%,32,100.00%,245,100.00%,6,17,1,1,0,0,0,0,0,0
Proposition #3 - Republican Party,224,Early Voting,YES,,99,85.34%,208,84.90%,116,100.00%,245,100.00%,4,17,0,1,0,0,0,0,0,0
Proposition #3 - Republican Party,224,Election Day Voting,YES,,80,82.47%,208,84.90%,97,100.00%,245,100.00%,7,17,0,1,0,0,0,0,0,0
Proposition #3 - Republican Party,224,Absentee Voting,NO,,3,9.38%,37,15.10%,32,100.00%,245,100.00%,6,17,1,1,0,0,0,0,0,0
Proposition #3 - Republican Party,224,Early Voting,NO,,17,14.66%,37,15.10%,116,100.00%,245,100.00%,4,17,0,1,0,0,0,0,0,0
Proposition #3 - Republican Party,224,Election Day Voting,NO,,17,17.53%,37,15.10%,97,100.00%,245,100.00%,7,17,0,1,0,0,0,0,0,0
Proposition #4 - Republican Party,224,Absentee Voting,YES,,31,93.94%,219,89.39%,33,100.00%,245,100.00%,6,18,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,224,Early Voting,YES,,103,89.57%,219,89.39%,115,100.00%,245,100.00%,5,18,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,224,Election Day Voting,YES,,85,87.63%,219,89.39%,97,100.00%,245,100.00%,7,18,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,224,Absentee Voting,NO,,2,6.06%,26,10.61%,33,100.00%,245,100.00%,6,18,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,224,Early Voting,NO,,12,10.43%,26,10.61%,115,100.00%,245,100.00%,5,18,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,224,Election Day Voting,NO,,12,12.37%,26,10.61%,97,100.00%,245,100.00%,7,18,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,224,Absentee Voting,YES,,27,75.00%,200,79.68%,36,100.00%,251,100.00%,3,12,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,224,Early Voting,YES,,90,78.26%,200,79.68%,115,100.00%,251,100.00%,5,12,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,224,Election Day Voting,YES,,83,83.00%,200,79.68%,100,100.00%,251,100.00%,4,12,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,224,Absentee Voting,NO,,9,25.00%,51,20.32%,36,100.00%,251,100.00%,3,12,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,224,Early Voting,NO,,25,21.74%,51,20.32%,115,100.00%,251,100.00%,5,12,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,224,Election Day Voting,NO,,17,17.00%,51,20.32%,100,100.00%,251,100.00%,4,12,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,224,Absentee Voting,YES,,36,100.00%,243,97.20%,36,100.00%,250,100.00%,3,13,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,224,Early Voting,YES,,114,98.28%,243,97.20%,116,100.00%,250,100.00%,4,13,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,224,Election Day Voting,YES,,93,94.90%,243,97.20%,98,100.00%,250,100.00%,6,13,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,224,Absentee Voting,NO,,0,0.00%,7,2.80%,36,100.00%,250,100.00%,3,13,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,224,Early Voting,NO,,2,1.72%,7,2.80%,116,100.00%,250,100.00%,4,13,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,224,Election Day Voting,NO,,5,5.10%,7,2.80%,98,100.00%,250,100.00%,6,13,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,224,Absentee Voting,YES,,31,86.11%,174,70.16%,36,100.00%,248,100.00%,3,15,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,224,Early Voting,YES,,76,66.67%,174,70.16%,114,100.00%,248,100.00%,6,15,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,224,Election Day Voting,YES,,67,68.37%,174,70.16%,98,100.00%,248,100.00%,6,15,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,224,Absentee Voting,NO,,5,13.89%,74,29.84%,36,100.00%,248,100.00%,3,15,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,224,Early Voting,NO,,38,33.33%,74,29.84%,114,100.00%,248,100.00%,6,15,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,224,Election Day Voting,NO,,31,31.63%,74,29.84%,98,100.00%,248,100.00%,6,15,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,224,Absentee Voting,YES,,35,97.22%,240,96.00%,36,100.00%,250,100.00%,3,13,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,224,Early Voting,YES,,112,95.73%,240,96.00%,117,100.00%,250,100.00%,3,13,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,224,Election Day Voting,YES,,93,95.88%,240,96.00%,97,100.00%,250,100.00%,7,13,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,224,Absentee Voting,NO,,1,2.78%,10,4.00%,36,100.00%,250,100.00%,3,13,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,224,Early Voting,NO,,5,4.27%,10,4.00%,117,100.00%,250,100.00%,3,13,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,224,Election Day Voting,NO,,4,4.12%,10,4.00%,97,100.00%,250,100.00%,7,13,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,224,Absentee Voting,YES,,30,83.33%,213,85.54%,36,100.00%,249,100.00%,3,14,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,224,Early Voting,YES,,103,87.29%,213,85.54%,118,100.00%,249,100.00%,2,14,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,224,Election Day Voting,YES,,80,84.21%,213,85.54%,95,100.00%,249,100.00%,9,14,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,224,Absentee Voting,NO,,6,16.67%,36,14.46%,36,100.00%,249,100.00%,3,14,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,224,Early Voting,NO,,15,12.71%,36,14.46%,118,100.00%,249,100.00%,2,14,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,224,Election Day Voting,NO,,15,15.79%,36,14.46%,95,100.00%,249,100.00%,9,14,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,224,Absentee Voting,YES,,34,97.14%,236,97.12%,35,100.00%,243,100.00%,4,20,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,224,Early Voting,YES,,110,98.21%,236,97.12%,112,100.00%,243,100.00%,8,20,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,224,Election Day Voting,YES,,92,95.83%,236,97.12%,96,100.00%,243,100.00%,8,20,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,224,Absentee Voting,NO,,1,2.86%,7,2.88%,35,100.00%,243,100.00%,4,20,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,224,Early Voting,NO,,2,1.79%,7,2.88%,112,100.00%,243,100.00%,8,20,0,0,0,0,0,0,0,0
