Political Subdivision,Election Date,Election Name,Total Provisional Ballots,Total Provional Ballots Counted,Precinct Number,Reg Voters,Race Name,Candidate Name,Party Code,Early Votes,Election Votes
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"Justice, Supreme Court, Place 4  ",R.K. Sandill,DEM,16,3
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"Justice, Supreme Court, Place 6  ",Kathy Cheng,DEM,15,3
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"Presiding Judge, Court of Criminal Appeals  ",Maria T. (Terri) Jackson,DEM,16,3
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"Judge, Court of Criminal Appeals, Place 7 ",Ramona Franklin,DEM,16,3
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"State Representative, District No. 13  ","Cecil Ray Webster, Sr.",DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,County Chairman  ,Linda R. Arbuckle,DEM,14,3
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #1 Right to a 21st Century Public Education:  ,Yes,DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #1 Right to a 21st Century Public Education:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #2 Student Loan Debt:  ,Yes,DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #2 Student Loan Debt:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #3 Right to Healthcare:  ,Yes,DEM,16,5
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #3 Right to Healthcare:  ,No,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #4 Right to Economic Security: ,Yes,DEM,17,5
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #4 Right to Economic Security:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #5 National Jobs Program:  ,Yes,DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #5 National Jobs Program:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",Yes,DEM,17,5
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment: ",No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #7 Right to Dignity & Respect:  ,Yes,DEM,17,5
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #7 Right to Dignity & Respect:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #8 Right to Housing:  ,Yes,DEM,16,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #8 Right to Housing:  ,No,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #9 Right to Vote:  ,Yes,DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #9 Right to Vote: ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #10 Right to a Fair Criminal Justice System: ,Yes,DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #10 Right to a Fair Criminal Justice System:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #11 Immigrant Rights:  ,Yes,DEM,16,3
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #11 Immigrant Rights:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #12 Right to Fair Taxation:  ,Yes,DEM,17,4
Burleson County,3/6/2018,Democrat Primary,0,0,305,532,Proposition #12 Right to Fair Taxation:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,United States Senator  ,Beto O'Rourke,DEM,5,6
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,United States Senator  ,Edward Kimbrough,DEM,2,6
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,United States Senator  ,Sema Hernandez,DEM,1,3
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"United States Representative, District No. 17  ",Dale Mantey,DEM,7,11
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"United States Representative, District No. 17  ",Rick Kennedy,DEM,1,6
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Grady Yarbrough,DEM,2,8
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Jeffrey Payne,DEM,2,2
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Adrian Ocegueda,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Andrew White,DEM,1,4
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,"Cedric Davis, Sr.",DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Lupe Valdez,DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Tom Wakely,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,Joe Mumbach,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Governor  ,James Jolly Clark,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Lieutenant Governor  ,Mike Collier,DEM,3,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Lieutenant Governor  ,Michael Cooper,DEM,2,4
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Attorney General  ,Justin Nelson,DEM,7,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Comptroller of Public Accounts  ,Tim Mahoney,DEM,7,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Comptroller of Public Accounts  ,Joi Chevalier,DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Commissioner of the General Land Office  ,Miguel Suazo,DEM,5,11
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Commissioner of the General Land Office  ,Tex Morgan,DEM,3,6
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Commissioner of Agriculture  ,Kim Olson,DEM,8,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Railroad Commissioner  ,Chris Spellmon,DEM,5,10
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Railroad Commissioner  ,Roman McAllen,DEM,1,6
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Justice, Supreme Court, Place 2  ",Steven Kirkland,DEM,7,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Justice, Supreme Court, Place 4  ",R.K. Sandill,DEM,7,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Justice, Supreme Court, Place 6  ",Kathy Cheng,DEM,8,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Presiding Judge, Court of Criminal Appeals  ",Maria T. (Terri) Jackson,DEM,8,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Judge, Court of Criminal Appeals, Place 7  ",Ramona Franklin,DEM,8,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"State Representative, District No. 13  ","Cecil Ray Webster, Sr.",DEM,8,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,County Chairman  ,Linda R. Arbuckle,DEM,7,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #1 Right to a 21st Century Public Education: ,Yes,DEM,8,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #1 Right to a 21st Century Public Education: ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #2 Student Loan Debt:  ,Yes,DEM,7,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #2 Student Loan Debt:  ,No,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #3 Right to Healthcare:  ,Yes,DEM,8,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #3 Right to Healthcare:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #4 Right to Economic Security:  ,Yes,DEM,8,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #4 Right to Economic Security:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #5 National Jobs Program:  ,Yes,DEM,8,14
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #5 National Jobs Program:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",Yes,DEM,8,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #7 Right to Dignity & Respect:  ,Yes,DEM,8,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #7 Right to Dignity & Respect: ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #8 Right to Housing:  ,Yes,DEM,7,12
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #8 Right to Housing:  ,No,DEM,1,1
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #9 Right to Vote:  ,Yes,DEM,8,13
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #9 Right to Vote:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #10 Right to a Fair Criminal Justice System:  ,Yes,DEM,8,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #10 Right to a Fair Criminal Justice System:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #11 Immigrant Rights:  ,Yes,DEM,8,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #11 Immigrant Rights:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #12 Right to Fair Taxation:  ,Yes,DEM,8,15
Burleson County,3/6/2018,Democrat Primary,0,0,308,427,Proposition #12 Right to Fair Taxation:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,United States Senator ,Beto O'Rourke,DEM,8,8
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,United States Senator  ,Edward Kimbrough,DEM,6,4
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,United States Senator ,Sema Hernandez,DEM,3,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"United States Representative, District No. 17  ",Dale Mantey,DEM,11,4
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"United States Representative, District No. 17  ",Rick Kennedy,DEM,4,10
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Grady Yarbrough,DEM,5,3
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Jeffrey Payne,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Adrian Ocegueda,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Andrew White,DEM,5,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,"Cedric Davis, Sr.",DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Lupe Valdez,DEM,4,3
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Tom Wakely,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,Joe Mumbach,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Governor  ,James Jolly Clark,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Lieutenant Governor  ,Mike Collier,DEM,6,6
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Lieutenant Governor  ,Michael Cooper,DEM,10,7
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Attorney General  ,Justin Nelson,DEM,17,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Comptroller of Public Accounts  ,Tim Mahoney,DEM,11,6
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Comptroller of Public Accounts  ,Joi Chevalier,DEM,5,8
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Commissioner of the General Land Office  ,Miguel Suazo,DEM,10,8
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Commissioner of the General Land Office  ,Tex Morgan,DEM,6,6
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Commissioner of Agriculture  ,Kim Olson,DEM,16,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Railroad Commissioner  ,Chris Spellmon,DEM,10,11
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Railroad Commissioner  ,Roman McAllen,DEM,5,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Justice, Supreme Court, Place 2  ",Steven Kirkland,DEM,16,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Justice, Supreme Court, Place 4  ",R.K. Sandill,DEM,15,12
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Justice, Supreme Court, Place 6  ",Kathy Cheng,DEM,16,10
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Presiding Judge, Court of Criminal Appeals  ",Maria T. (Terri) Jackson,DEM,16,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Judge, Court of Criminal Appeals, Place 7  ",Ramona Franklin,DEM,16,11
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"State Representative, District No. 13  ","Cecil Ray Webster, Sr.",DEM,16,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,County Chairman  ,Linda R. Arbuckle,DEM,16,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #1 Right to a 21st Century Public Education:  ,Yes,DEM,16,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #1 Right to a 21st Century Public Education:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #2 Student Loan Debt:  ,Yes,DEM,15,12
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #2 Student Loan Debt:  ,No,DEM,2,1
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #3 Right to Healthcare:  ,Yes,DEM,17,12
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #3 Right to Healthcare:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #4 Right to Economic Security:  ,Yes,DEM,17,14
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #4 Right to Economic Security:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #5 National Jobs Program:  ,Yes,DEM,17,11
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #5 National Jobs Program:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",Yes,DEM,17,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #7 Right to Dignity & Respect:  ,Yes,DEM,17,12
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #7 Right to Dignity & Respect:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #8 Right to Housing:  ,Yes,DEM,15,12
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #8 Right to Housing:  ,No,DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #9 Right to Vote:  ,Yes,DEM,15,10
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #9 Right to Vote:  ,No,DEM,1,3
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #10 Right to a Fair Criminal Justice System:  ,Yes,DEM,17,11
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #10 Right to a Fair Criminal Justice System:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #11 Immigrant Rights:  ,Yes,DEM,17,11
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #11 Immigrant Rights:  ,No,DEM,0,3
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #12 Right to Fair Taxation:  ,Yes,DEM,17,13
Burleson County,3/6/2018,Democrat Primary,0,0,309,736,Proposition #12 Right to Fair Taxation:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,United States Senator  ,Beto O'Rourke,DEM,9,20
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,United States Senator  ,Edward Kimbrough,DEM,7,13
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,United States Senator  ,Sema Hernandez,DEM,2,12
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"United States Representative, District No. 17  ",Dale Mantey,DEM,10,33
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"United States Representative, District No. 17  ",Rick Kennedy,DEM,8,11
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Grady Yarbrough,DEM,5,9
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Jeffrey Payne,DEM,3,4
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Adrian Ocegueda,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Andrew White,DEM,4,7
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,"Cedric Davis, Sr.",DEM,4,9
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Lupe Valdez,DEM,2,11
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Tom Wakely,DEM,0,3
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,Joe Mumbach,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Governor  ,James Jolly Clark,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Lieutenant Governor  ,Mike Collier,DEM,7,26
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Lieutenant Governor  ,Michael Cooper,DEM,10,19
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Attorney General  ,Justin Nelson,DEM,18,41
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Comptroller of Public Accounts  ,Tim Mahoney,DEM,13,31
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Comptroller of Public Accounts  ,Joi Chevalier,DEM,5,9
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Commissioner of the General Land Office  ,Miguel Suazo,DEM,12,26
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Commissioner of the General Land Office  ,Tex Morgan,DEM,6,17
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Commissioner of Agriculture  ,Kim Olson,DEM,17,40
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Railroad Commissioner  ,Chris Spellmon,DEM,11,28
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Railroad Commissioner  ,Roman McAllen,DEM,7,16
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Justice, Supreme Court, Place 2  ",Steven Kirkland,DEM,18,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Justice, Supreme Court, Place 4  ",R.K. Sandill,DEM,18,39
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Justice, Supreme Court, Place 6  ",Kathy Cheng,DEM,18,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Presiding Judge, Court of Criminal Appeals  ",Maria T. (Terri) Jackson,DEM,18,40
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Judge, Court of Criminal Appeals, Place 7  ",Ramona Franklin,DEM,18,41
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"State Representative, District No. 13  ","Cecil Ray Webster, Sr.",DEM,18,43
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,County Chairman  ,Linda R. Arbuckle,DEM,18,43
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #1 Right to a 21st Century Public Education:  ,Yes,DEM,18,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #1 Right to a 21st Century Public Education:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #2 Student Loan Debt:  ,Yes,DEM,16,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #2 Student Loan Debt:  ,No,DEM,2,1
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #3 Right to Healthcare:  ,Yes,DEM,17,41
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #3 Right to Healthcare:  ,No,DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #4 Right to Economic Security:  ,Yes,DEM,17,41
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #4 Right to Economic Security:  ,No,DEM,1,1
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #5 National Jobs Program:  ,Yes,DEM,17,43
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #5 National Jobs Program:  ,No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",Yes,DEM,18,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:  ",No,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #7 Right to Dignity & Respect:  ,Yes,DEM,17,43
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #7 Right to Dignity & Respect:  ,No,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #8 Right to Housing:  ,Yes,DEM,16,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #8 Right to Housing:  ,No,DEM,0,2
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #9 Right to Vote:  ,Yes,DEM,18,41
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #9 Right to Vote:  ,No,DEM,0,3
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #10 Right to a Fair Criminal Justice System:  ,Yes,DEM,17,42
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #10 Right to a Fair Criminal Justice System:  ,No,DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #11 Immigrant Rights:  ,Yes,DEM,18,39
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #11 Immigrant Rights:  ,No,DEM,0,4
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #12 Right to Fair Taxation:  ,Yes,DEM,17,44
Burleson County,3/6/2018,Democrat Primary,0,0,406,1277,Proposition #12 Right to Fair Taxation:  ,No,DEM,0,1
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,United States Senator  ,Beto O'Rourke,DEM,19,8
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,United States Senator  ,Edward Kimbrough,DEM,10,7
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,United States Senator  ,Sema Hernandez,DEM,3,4
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"United States Representative, District No. 17  ",Dale Mantey,DEM,19,19
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"United States Representative, District No. 17  ",Rick Kennedy,DEM,12,1
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Grady Yarbrough,DEM,8,5
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Jeffrey Payne,DEM,5,5
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Adrian Ocegueda,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Andrew White,DEM,7,3
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,"Cedric Davis, Sr.",DEM,3,4
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Lupe Valdez,DEM,6,2
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Tom Wakely,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,Joe Mumbach,DEM,0,0
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Governor  ,James Jolly Clark,DEM,1,0
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Lieutenant Governor  ,Mike Collier,DEM,22,13
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Lieutenant Governor  ,Michael Cooper,DEM,10,6
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Attorney General  ,Justin Nelson,DEM,29,18
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Comptroller of Public Accounts  ,Tim Mahoney,DEM,26,11
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Comptroller of Public Accounts  ,Joi Chevalier,DEM,5,8
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Commissioner of the General Land Office  ,Miguel Suazo,DEM,14,11
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Commissioner of the General Land Office  ,Tex Morgan,DEM,16,8
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Commissioner of Agriculture  ,Kim Olson,DEM,29,19
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Railroad Commissioner  ,Chris Spellmon,DEM,20,12
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Railroad Commissioner  ,Roman McAllen,DEM,9,7
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"Justice, Supreme Court, Place 2  ",Steven Kirkland,DEM,28,18
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"Justice, Supreme Court, Place 4  ",R.K. Sandill,DEM,29,16
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"Justice, Supreme Court, Place 6  ",Kathy Cheng,DEM,29,18
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"Presiding Judge, Court of Criminal Appeals  ",Maria T. (Terri) Jackson,DEM,29,18
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"Judge, Court of Criminal Appeals, Place 7  ",Ramona Franklin,DEM,29,16
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,"State Representative, District No. 13  ","Cecil Ray Webster, Sr.",DEM,29,18
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,County Chairman  ,Linda R. Arbuckle,DEM,29,18
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Proposition #1 Right to a 21st Century Public Education:  ,Yes,DEM,31,16
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Proposition #1 Right to a 21st Century Public Education:  ,No,DEM,1,2
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Proposition #2 Student Loan Debt:  ,Yes,DEM,29,17
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Proposition #2 Student Loan Debt:  ,No,DEM,2,1
Burleson County,3/6/2018,Democrat Primary,0,0,410,1852,Proposition #3 Right to Healthcare:  ,Yes,DEM,31,18
