political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,220,112,6,108
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"State Representative,
District No. 80",Tracy King,DEM,292,150,8,142
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice, 4th Court of Appeals District, Place No. 2",Beth Watkins,DEM,219,113,6,106
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice, 4th Court of Appeals District, Place No. 3",Patricia O'Connell Alvarez,DEM,239,120,8,119
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice, 4th Court of Appeals District, Place No. 4",Luz Elena Chapa,DEM,245,127,8,118
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice, 4th Court of Appeals District, Place No. 5",Liza Rodriguez,DEM,245,126,8,119
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice, 4th Court of Appeals District, Place No. 7",Rebeca Martinez,DEM,244,127,8,117
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"District Judge, 49th Judicial District",Joe Lopez,DEM,363,182,14,181
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,County Judge,Joe Rathmell,DEM,416,200,23,216
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,District Clerk,Dora Mtz. Castañon,DEM,331,170,14,161
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,County Clerk,Mary Jayne Villarreal-Bonoan,DEM,341,173,15,168
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,County Treasurer,Romeo Salinas,DEM,367,187,14,180
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"County Commissioner,
Precinct No. 4",Norberto Garza,DEM,429,205,22,224
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice of the Peace,
Precinct No. 4",Ramon R. Benavides,DEM,292,132,18,160
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,"Justice of the Peace,
Precinct No. 4","Diego Gonzalez, Jr.",DEM,244,120,6,124
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #1,Yes,DEM,343,175,9,168
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #1,No,DEM,9,6,0,3
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #2,Yes,DEM,343,180,9,163
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #2,No,DEM,18,9,0,9
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #3,Yes,DEM,332,173,9,159
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #3,No,DEM,22,13,0,9
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #4,Yes,DEM,331,166,9,165
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #4,No,DEM,15,10,0,5
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #5,Yes,DEM,306,154,9,152
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #5,No,DEM,22,15,0,7
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #6,Yes,DEM,335,172,9,163
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #6,No,DEM,3,1,0,2
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #7,Yes,DEM,323,165,8,158
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #7,No,DEM,11,5,0,6
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #8,Yes,DEM,300,155,8,145
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #8,No,DEM,26,14,1,12
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #9,Yes,DEM,311,158,9,153
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #9,No,DEM,16,9,0,7
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #10,Yes,DEM,317,165,9,152
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #10,No,DEM,11,6,0,5
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #11,Yes,DEM,296,153,8,143
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #11,No,DEM,34,15,1,19
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #12,Yes,DEM,315,160,9,155
Precinct No. 4 Annex Bldg.,3/6/2018,Primary Election,6,3,4,1712,Proposition #12,No,DEM,13,8,0,5
