Political_Subdivision,Election_Date,Election_Name,Total PV Ballots,Total PV Ballots Counted,Precinct_name,Update_count,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,early_ballots,early_votes,early_under_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,20,20,"State Representative, District 88",,1,2,Kerry McKennon,C,2,LIB,59,6,6,17,2,3,42,4,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,21,21,"Chief Justice, 7th Court of Appeals District",,1,1,Brian Quinn,C,1,REP,59,47,12,17,13,4,42,34,8,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,22,22,"District Judge, 64th Judicial District",,1,1,Rob Kinkaid,C,1,REP,59,48,11,17,13,4,42,35,7,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,23,23,"District Judge, 242nd Judicial District",,1,1,"Lowell ""Kregg"" Hukill",C,1,REP,59,49,10,17,13,4,42,36,6,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,24,24,County Judge,,1,1,Carroll Gerber,C,1,REP,59,46,13,17,12,5,42,34,8,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,59,26,33,17,8,9,42,18,24,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,59,22,37,17,8,9,42,14,28,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,59,18,29,17,9,7,42,9,22,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,59,12,29,17,1,7,42,11,22,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,28,28,"County Commissioner, Precinct 2",,1,1,Tammy Martin,C,1,REP,59,42,3,17,11,1,42,31,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,28,28,"County Commissioner, Precinct 2",,1,2,Timothy Elliott,C,2,DEM,59,14,3,17,5,1,42,9,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,59,37,6,17,12,2,42,25,4,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,59,16,6,17,3,2,42,13,4,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,2,2,Straight Party,,1,1,Republican,C,1,REP,385,84,269,177,33,129,208,51,140,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,2,2,Straight Party,,1,2,Democratic,C,2,DEM,385,28,269,177,14,129,208,14,140,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,2,2,Straight Party,,1,3,Libertarian,C,3,LIB,385,4,269,177,1,129,208,3,140,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,2,2,Straight Party,,1,4,Green,C,4,GRN,385,0,269,177,0,129,208,0,140,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,3,3,United States Senator,,1,1,John Cornyn,C,1,REP,385,315,11,177,146,8,208,169,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,3,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,385,47,11,177,20,8,208,27,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,3,3,United States Senator,,1,3,Rebecca Paddock,C,3,LIB,385,9,11,177,1,8,208,8,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,3,3,United States Senator,,1,4,"Emily ""Spicybrown"" Sanchez",C,4,GRN,385,3,11,177,2,8,208,1,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,3,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,385,0,11,177,0,8,208,0,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,4,4,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,385,310,12,177,142,11,208,168,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,4,4,"United States Representative, District 19",,1,2,Neal Marchbanks,C,2,DEM,385,50,12,177,20,11,208,30,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,4,4,"United States Representative, District 19",,1,3,"Richard ""Chip"" Peterson",C,3,LIB,385,13,12,177,4,11,208,9,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,4,4,"United States Representative, District 19",,1,5,Donald L. Vance,W,4,,385,0,12,177,0,11,208,0,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,5,5,Governor,,1,1,Greg Abbott,C,1,REP,385,310,10,177,142,9,208,168,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,5,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,385,61,10,177,26,9,208,35,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,5,5,Governor,,1,3,Kathie Glass,C,3,LIB,385,3,10,177,0,9,208,3,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,5,5,Governor,,1,4,Brandon Parmer,C,4,GRN,385,1,10,177,0,9,208,1,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,5,5,Governor,,1,6,Sarah M. Pavitt,W,5,,385,0,10,177,0,9,208,0,1,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,6,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,385,310,13,177,142,10,208,168,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,6,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,385,54,13,177,25,10,208,29,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,6,6,Lieutenant Governor,,1,3,Robert D. Butler,C,3,LIB,385,7,13,177,0,10,208,7,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,6,6,Lieutenant Governor,,1,4,Chandrakantha Courtney,C,4,GRN,385,1,13,177,0,10,208,1,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,7,7,Attorney General,,1,1,Ken Paxton,C,1,REP,385,295,14,177,136,11,208,159,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,7,7,Attorney General,,1,2,Sam Houston,C,2,DEM,385,67,14,177,27,11,208,40,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,7,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,385,7,14,177,1,11,208,6,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,7,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,385,2,14,177,2,11,208,0,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,8,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,385,300,17,177,136,13,208,164,4,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,8,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,385,55,17,177,23,13,208,32,4,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,8,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,385,10,17,177,3,13,208,7,4,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,8,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,385,3,17,177,2,13,208,1,4,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,9,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,385,299,16,177,135,13,208,164,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,9,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,385,54,16,177,25,13,208,29,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,9,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,385,13,16,177,2,13,208,11,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,9,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,385,3,16,177,2,13,208,1,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,10,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,385,292,19,177,131,14,208,161,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,10,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,385,65,19,177,31,14,208,34,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,10,10,Commissioner of Agriculture,,1,3,"David ""Rocky"" Palmquist",C,3,LIB,385,7,19,177,0,14,208,7,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,10,10,Commissioner of Agriculture,,1,4,Kenneth Kendrick,C,4,GRN,385,2,19,177,1,14,208,1,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,11,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,385,297,18,177,135,15,208,162,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,11,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,385,59,18,177,26,15,208,33,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,11,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,385,8,18,177,1,15,208,7,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,11,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,385,3,18,177,0,15,208,3,3,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,12,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,385,290,23,177,133,17,208,157,6,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,12,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,385,61,23,177,25,17,208,36,6,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,12,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,385,11,23,177,2,17,208,9,6,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,1,Jeff Brown,C,1,REP,385,299,23,177,136,18,208,163,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,385,53,23,177,21,18,208,32,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,3,Mark Ash,C,3,LIB,385,10,23,177,2,18,208,8,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,14,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,385,296,25,177,131,20,208,165,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,14,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,385,51,25,177,23,20,208,28,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,14,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,385,12,25,177,2,20,208,10,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,14,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,385,1,25,177,1,20,208,0,5,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,15,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,385,306,49,177,135,26,208,171,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,15,15,"Justice, Supreme Court, Place 8",,1,2,RS Roberto Koelsch,C,2,LIB,385,18,49,177,12,26,208,6,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,15,15,"Justice, Supreme Court, Place 8",,1,3,Jim Chisolm,C,3,GRN,385,12,49,177,4,26,208,8,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,REP,385,290,30,177,131,21,208,159,9,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,2,John Granberg,C,2,DEM,385,50,30,177,23,21,208,27,9,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,3,Mark W. Bennett,C,3,LIB,385,15,30,177,2,21,208,13,9,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,385,293,57,177,129,33,208,164,24,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,2,Quanah Parker,C,2,LIB,385,27,57,177,12,33,208,15,24,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,3,Judith Sanders-Castro,C,3,GRN,385,8,57,177,3,33,208,5,24,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,1,REP,385,303,59,177,132,36,208,171,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,2,"William Bryan Strange, III",C,2,LIB,385,16,59,177,6,36,208,10,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,3,George Joseph Altgelt,C,3,GRN,385,7,59,177,3,36,208,4,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,19,19,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,385,311,43,177,143,24,208,168,19,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,19,19,"State Senator, District 31",,1,2,Steven Gibson,C,2,LIB,385,31,43,177,10,24,208,21,19,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,20,20,"State Representative, District 88",,1,1,Ken King,C,1,REP,385,325,46,177,148,25,208,177,21,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,20,20,"State Representative, District 88",,1,2,Kerry McKennon,C,2,LIB,385,14,46,177,4,25,208,10,21,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,21,21,"Chief Justice, 7th Court of Appeals District",,1,1,Brian Quinn,C,1,REP,385,309,76,177,133,44,208,176,32,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,22,22,"District Judge, 64th Judicial District",,1,1,Rob Kinkaid,C,1,REP,385,329,56,177,146,31,208,183,25,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,23,23,"District Judge, 242nd Judicial District",,1,1,"Lowell ""Kregg"" Hukill",C,1,REP,385,312,73,177,135,42,208,177,31,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,24,24,County Judge,,1,1,Carroll Gerber,C,1,REP,385,325,60,177,140,37,208,185,23,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,385,266,119,177,115,62,208,151,57,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,385,266,119,177,118,59,208,148,60,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,385,196,89,177,90,38,208,106,51,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,385,93,89,177,42,38,208,51,51,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,385,246,73,177,99,42,208,147,31,0
Castro County,11/4/2014,General Election,3,2,301,4,5,887,0.43,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,385,66,73,177,36,42,208,30,31,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,2,2,Straight Party,,1,1,Republican,C,1,REP,67,36,27,18,9,7,49,27,20,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,2,2,Straight Party,,1,2,Democratic,C,2,DEM,67,4,27,18,2,7,49,2,20,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,2,2,Straight Party,,1,3,Libertarian,C,3,LIB,67,0,27,18,0,7,49,0,20,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,2,2,Straight Party,,1,4,Green,C,4,GRN,67,0,27,18,0,7,49,0,20,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,3,3,United States Senator,,1,1,John Cornyn,C,1,REP,67,57,5,18,13,3,49,44,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,3,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,67,4,5,18,2,3,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,3,3,United States Senator,,1,3,Rebecca Paddock,C,3,LIB,67,1,5,18,0,3,49,1,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,3,3,United States Senator,,1,4,"Emily ""Spicybrown"" Sanchez",C,4,GRN,67,0,5,18,0,3,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,3,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,67,0,5,18,0,3,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,4,4,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,67,57,4,18,15,1,49,42,3,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,4,4,"United States Representative, District 19",,1,2,Neal Marchbanks,C,2,DEM,67,5,4,18,2,1,49,3,3,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,4,4,"United States Representative, District 19",,1,3,"Richard ""Chip"" Peterson",C,3,LIB,67,1,4,18,0,1,49,1,3,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,4,4,"United States Representative, District 19",,1,5,Donald L. Vance,W,4,,67,0,4,18,0,1,49,0,3,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,5,5,Governor,,1,1,Greg Abbott,C,1,REP,67,59,3,18,14,2,49,45,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,5,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,67,5,3,18,2,2,49,3,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,5,5,Governor,,1,3,Kathie Glass,C,3,LIB,67,0,3,18,0,2,49,0,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,5,5,Governor,,1,4,Brandon Parmer,C,4,GRN,67,0,3,18,0,2,49,0,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,5,5,Governor,,1,6,Sarah M. Pavitt,W,5,,67,0,3,18,0,2,49,0,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,6,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,67,61,2,18,15,1,49,46,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,6,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,67,4,2,18,2,1,49,2,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,6,6,Lieutenant Governor,,1,3,Robert D. Butler,C,3,LIB,67,0,2,18,0,1,49,0,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,6,6,Lieutenant Governor,,1,4,Chandrakantha Courtney,C,4,GRN,67,0,2,18,0,1,49,0,1,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,7,7,Attorney General,,1,1,Ken Paxton,C,1,REP,67,59,3,18,15,1,49,44,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,7,7,Attorney General,,1,2,Sam Houston,C,2,DEM,67,5,3,18,2,1,49,3,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,7,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,7,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,8,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,67,57,3,18,15,1,49,42,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,8,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,67,5,3,18,2,1,49,3,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,8,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,67,2,3,18,0,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,8,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,9,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,67,58,3,18,15,1,49,43,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,9,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,67,4,3,18,2,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,9,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,67,2,3,18,0,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,9,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,10,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,67,58,3,18,15,1,49,43,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,10,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,67,4,3,18,2,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,10,10,Commissioner of Agriculture,,1,3,"David ""Rocky"" Palmquist",C,3,LIB,67,1,3,18,0,1,49,1,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,10,10,Commissioner of Agriculture,,1,4,Kenneth Kendrick,C,4,GRN,67,1,3,18,0,1,49,1,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,11,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,67,56,3,18,15,1,49,41,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,11,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,67,6,3,18,2,1,49,4,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,11,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,67,2,3,18,0,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,11,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,12,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,67,59,3,18,15,1,49,44,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,12,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,67,4,3,18,2,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,12,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,67,1,3,18,0,1,49,1,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,1,Jeff Brown,C,1,REP,67,59,3,18,15,1,49,44,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,67,5,3,18,2,1,49,3,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,3,Mark Ash,C,3,LIB,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,14,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,67,59,3,18,15,1,49,44,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,14,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,67,4,3,18,2,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,14,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,67,1,3,18,0,1,49,1,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,14,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,15,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,67,59,7,18,15,3,49,44,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,15,15,"Justice, Supreme Court, Place 8",,1,2,RS Roberto Koelsch,C,2,LIB,67,0,7,18,0,3,49,0,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,15,15,"Justice, Supreme Court, Place 8",,1,3,Jim Chisolm,C,3,GRN,67,1,7,18,0,3,49,1,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,REP,67,60,3,18,15,1,49,45,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,2,John Granberg,C,2,DEM,67,4,3,18,2,1,49,2,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,3,Mark W. Bennett,C,3,LIB,67,0,3,18,0,1,49,0,2,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,67,58,7,18,15,3,49,43,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,2,Quanah Parker,C,2,LIB,67,2,7,18,0,3,49,2,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,3,Judith Sanders-Castro,C,3,GRN,67,0,7,18,0,3,49,0,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,1,REP,67,59,7,18,15,3,49,44,4,0
