political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,Precinct_name,Reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Jerry Patterson,45,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,COMMISSIONER OF AGRICULTURE - REP,Jim Hogan,24,14
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,COMMISSIONER OF AGRICULTURE - REP,Trey Blocker,48,42
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,30,21
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,RAILROAD COMMISSIONER - REP,Christi Craddick,70,71
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,RAILROAD COMMISSIONER - REP,Weston Martinez,33,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 2, JUSTICE, SUPREME COURT - REP",Jimmy Blacklock,75,49
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 4, JUSTICE, SUPREME COURT - REP",John Devine,71,49
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 6, JUSTICE, SUPREME COURT - REP",Jeff Brown,72,52
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",David Bridges,38,28
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",Sharon Keller,53,36
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 7, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Parker Hervey,66,42
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Michelle Slaughter,40,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Dib Waldrip,16,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jay Brandon,20,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"DISTRICT 14, STATE SENATOR - REP",George W. Hindman,64,44
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 2, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Cindy Olson Bourland,68,45
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 3, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Scott Field,65,46
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 5, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",David Puryear,68,47
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Donna Davidson,27,19
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Kristofer Monson,4,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jennifer S. Freel,30,22
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP","Michael ""Mike"" Toth",19,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,COUNTY CHAIRMAN - REP,Matt Mackowiak,64,47
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 1,Yes,63,44
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 1,No,45,39
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 2,Yes,72,46
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 2,No,42,38
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 3,Yes,46,37
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 3,No,63,43
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 4,Yes,70,42
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 4,No,43,41
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 5,Yes,67,42
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 5,No,46,43
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 6,Yes,55,36
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 6,No,56,47
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 7,Yes,33,33
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 7,No,78,49
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 8,Yes,81,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 8,No,31,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 9,Yes,64,46
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 9,No,47,36
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 10,Yes,80,64
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 10,No,30,20
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 11,Yes,92,57
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,251,3326,REPUBLICAN PROPOSITION 11,No,21,29
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",10,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,UNITED STATES SENATOR - REP,Geraldine Sam,1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,UNITED STATES SENATOR - REP,Stefano de Stefano,0,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,UNITED STATES SENATOR - REP,Mary Miller,15,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,UNITED STATES SENATOR - REP,Ted Cruz,55,47
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"DISTRICT 10, UNITED STATES REPRESENTATIVE - REP",John W. Cook,16,20
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"DISTRICT 10, UNITED STATES REPRESENTATIVE - REP",Michael T. McCaul,62,51
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,GOVERNOR - REP,Greg Abbott,62,62
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,GOVERNOR - REP,Barbara Krueger,19,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,GOVERNOR - REP,SECEDE Kilgore,1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,LIEUTENANT GOVERNOR - REP,Dan Patrick,59,50
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,LIEUTENANT GOVERNOR - REP,Scott Milder,25,25
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,ATTORNEY GENERAL - REP,Ken Paxton,59,57
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,60,59
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Davey Edwards,6,6
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,36,36
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Rick Range,6,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Jerry Patterson,30,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF AGRICULTURE - REP,Jim Hogan,25,20
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF AGRICULTURE - REP,Trey Blocker,19,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,32,38
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,RAILROAD COMMISSIONER - REP,Christi Craddick,58,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,RAILROAD COMMISSIONER - REP,Weston Martinez,15,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 2, JUSTICE, SUPREME COURT - REP",Jimmy Blacklock,56,57
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 4, JUSTICE, SUPREME COURT - REP",John Devine,57,56
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 6, JUSTICE, SUPREME COURT - REP",Jeff Brown,55,56
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",David Bridges,31,24
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",Sharon Keller,33,41
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 7, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Parker Hervey,52,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Michelle Slaughter,26,32
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Dib Waldrip,13,14
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jay Brandon,23,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"DISTRICT 14, STATE SENATOR - REP",George W. Hindman,54,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"DISTRICT 49, STATE REPRESENTATIVE - REP",Kyle Austin,53,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 2, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Cindy Olson Bourland,52,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 3, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Scott Field,53,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 5, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",David Puryear,48,49
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Donna Davidson,19,23
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Kristofer Monson,5,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jennifer S. Freel,15,17
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP","Michael ""Mike"" Toth",27,19
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,COUNTY CHAIRMAN - REP,Matt Mackowiak,52,52
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 1,Yes,53,53
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 1,No,25,21
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 2,Yes,70,62
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 2,No,14,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 3,Yes,59,49
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 3,No,23,24
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 4,Yes,64,58
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 4,No,19,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 5,Yes,62,54
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 5,No,21,22
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 6,Yes,56,55
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 6,No,24,19
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 7,Yes,44,36
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 7,No,39,37
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 8,Yes,66,64
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 8,No,16,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 9,Yes,56,51
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 9,No,23,24
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 10,Yes,69,67
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 10,No,12,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 11,Yes,65,71
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,252,2844,REPUBLICAN PROPOSITION 11,No,15,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",21,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,UNITED STATES SENATOR - REP,Geraldine Sam,6,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,UNITED STATES SENATOR - REP,Stefano de Stefano,17,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,UNITED STATES SENATOR - REP,Mary Miller,46,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,UNITED STATES SENATOR - REP,Ted Cruz,147,96
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"DISTRICT 10, UNITED STATES REPRESENTATIVE - REP",John W. Cook,44,23
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"DISTRICT 10, UNITED STATES REPRESENTATIVE - REP",Michael T. McCaul,189,112
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,GOVERNOR - REP,Greg Abbott,173,113
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,GOVERNOR - REP,Barbara Krueger,59,22
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,GOVERNOR - REP,SECEDE Kilgore,3,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,LIEUTENANT GOVERNOR - REP,Dan Patrick,127,87
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,LIEUTENANT GOVERNOR - REP,Scott Milder,116,51
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,ATTORNEY GENERAL - REP,Ken Paxton,154,101
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,182,103
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Davey Edwards,13,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,117,88
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Rick Range,10,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Jerry Patterson,95,35
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF AGRICULTURE - REP,Jim Hogan,48,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF AGRICULTURE - REP,Trey Blocker,79,35
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,86,56
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,RAILROAD COMMISSIONER - REP,Christi Craddick,180,92
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,RAILROAD COMMISSIONER - REP,Weston Martinez,33,22
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 2, JUSTICE, SUPREME COURT - REP",Jimmy Blacklock,152,89
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 4, JUSTICE, SUPREME COURT - REP",John Devine,152,92
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 6, JUSTICE, SUPREME COURT - REP",Jeff Brown,152,92
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",David Bridges,80,43
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",Sharon Keller,112,65
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 7, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Parker Hervey,141,86
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Michelle Slaughter,67,51
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Dib Waldrip,39,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jay Brandon,71,35
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"DISTRICT 14, STATE SENATOR - REP",George W. Hindman,142,92
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 2, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Cindy Olson Bourland,146,87
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 3, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Scott Field,145,90
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 5, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",David Puryear,147,92
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Donna Davidson,80,46
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Kristofer Monson,7,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jennifer S. Freel,44,25
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP","Michael ""Mike"" Toth",50,28
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,"PRECINCT NO. 2, JUSTICE OF THE PEACE - REP",Chris Soileau,138,85
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,COUNTY CHAIRMAN - REP,Matt Mackowiak,154,87
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 1,Yes,135,86
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 1,No,90,38
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 2,Yes,159,99
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 2,No,75,35
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 3,Yes,135,85
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 3,No,98,42
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 4,Yes,172,106
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 4,No,65,28
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 5,Yes,134,94
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 5,No,102,40
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 6,Yes,132,88
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 6,No,99,45
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 7,Yes,75,52
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 7,No,155,82
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 8,Yes,183,113
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 8,No,47,19
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 9,Yes,140,90
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 9,No,92,44
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 10,Yes,184,122
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 10,No,46,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 11,Yes,183,106
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,253,3047,REPUBLICAN PROPOSITION 11,No,53,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",13,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,UNITED STATES SENATOR - REP,Geraldine Sam,2,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,UNITED STATES SENATOR - REP,Stefano de Stefano,16,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,UNITED STATES SENATOR - REP,Mary Miller,19,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,UNITED STATES SENATOR - REP,Ted Cruz,73,74
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,"DISTRICT 17, UNITED STATES REPRESENTATIVE - REP",Bill Flores,83,93
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,GOVERNOR - REP,Greg Abbott,82,83
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,GOVERNOR - REP,Barbara Krueger,34,22
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,GOVERNOR - REP,SECEDE Kilgore,4,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,LIEUTENANT GOVERNOR - REP,Dan Patrick,77,73
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,LIEUTENANT GOVERNOR - REP,Scott Milder,44,38
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,ATTORNEY GENERAL - REP,Ken Paxton,84,88
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,85,91
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Davey Edwards,12,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,62,54
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Rick Range,3,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Jerry Patterson,38,32
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF AGRICULTURE - REP,Jim Hogan,25,23
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF AGRICULTURE - REP,Trey Blocker,26,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,49,50
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,RAILROAD COMMISSIONER - REP,Christi Craddick,96,73
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,RAILROAD COMMISSIONER - REP,Weston Martinez,12,23
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,"PLACE 2, JUSTICE, SUPREME COURT - REP",Jimmy Blacklock,82,83
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,254,3621,"PLACE 4, JUSTICE, SUPREME COURT - REP",John Devine,82,83
