political_subdivision,election_date,election_name,total provision ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,"Cedric Davis, Sr.",DEM,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,Tom Wakely,DEM,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,James Jolly Clark,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,Jeffrey Payne,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,Joe Mumbach,DEM,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,Adrian Ocegueda,DEM,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Governor,Lupe Valdez,DEM,15,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Lieutenant Governor,Michael Cooper,DEM,16,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Lieutenant Governor,Mike Collier,DEM,11,13
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Attorney General,Justin Nelson,DEM,27,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Comptroller of Public Accounts,Tim Mahoney,DEM,14,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Comptroller of Public Accounts,Joi Chevalier,DEM,10,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Commissioner of the General Land Office,Tex Morgan,DEM,4,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Commissioner of the General Land Office,Miguel Suazo,DEM,25,22
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Commissioner of Agriculture,Kim Olson,DEM,25,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Railroad Commissioner,Roman McAllen,DEM,22,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Railroad Commissioner,Chris Spellmon,DEM,5,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,27,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,25,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,26,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,26,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,26,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Member, State Board of Education, District No. 3",Dan Arellano,DEM,3,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Member, State Board of Education, District No. 3",Marisa B. Perez,DEM,25,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"State Representative, District No. 43",Dee Ann Torres Miller,DEM,25,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,6,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,23,22
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,27,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,26,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,27,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,District Clerk,Sara Trevino,DEM,27,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,County Clerk,Susana Moron,DEM,28,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Justice of the Peace, Precinct No. 1",Susana Salazar Contreras,DEM,25,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,County Chairman,Dela Castillo,DEM,29,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,United States Senator,Edward Kimbrough,DEM,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,United States Senator,Beto O'Rourke,DEM,1,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,United States Senator,Sema Hernandez,DEM,12,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"United States Representative, District No. 34",Filemon B. Vela,DEM,14,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Andrew White,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Grady Yarbrough,DEM,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,"Cedric Davis, Sr.",DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Tom Wakely,DEM,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,James Jolly Clark,DEM,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Jeffrey Payne,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Joe Mumbach,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Adrian Ocegueda,DEM,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Governor,Lupe Valdez,DEM,13,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Lieutenant Governor,Michael Cooper,DEM,10,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Lieutenant Governor,Mike Collier,DEM,3,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Attorney General,Justin Nelson,DEM,12,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Comptroller of Public Accounts,Tim Mahoney,DEM,6,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Comptroller of Public Accounts,Joi Chevalier,DEM,7,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Commissioner of the General Land Office,Tex Morgan,DEM,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Commissioner of the General Land Office,Miguel Suazo,DEM,15,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Commissioner of Agriculture,Kim Olson,DEM,12,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Railroad Commissioner,Roman McAllen,DEM,9,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Railroad Commissioner,Chris Spellmon,DEM,4,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,12,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,12,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,12,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,15,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,15,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Member, State Board of Education, District No. 3",Dan Arellano,DEM,1,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Member, State Board of Education, District No. 3",Marisa B. Perez,DEM,15,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"State Representative, District No. 43",Dee Ann Torres Miller,DEM,14,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,11,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,16,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,15,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,15,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,District Clerk,Sara Trevino,DEM,16,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,County Clerk,Susana Moron,DEM,16,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"County Commisisoner, Precinct No. 4",Richard (Rick) Olivares,DEM,16,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice of the Peace, Precinct No. 4",Luis R. Pena,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice of the Peace, Precinct No. 4",Enrique (Henry) Jimenez,DEM,15,13
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Justice of the Peace, Precinct No. 4",Esther Castro,DEM,5,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,County Chairman,Dela Castillo,DEM,14,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,United States Senator,Edward Kimbrough,DEM,5,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,United States Senator,Beto O'Rourke,DEM,4,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,United States Senator,Sema Hernandez,DEM,5,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"United States Representative, District No. 34",Filemon B. Vela,DEM,12,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Andrew White,DEM,4,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Grady Yarbrough,DEM,2,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,"Cedric Davis, Sr.",DEM,2,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Tom Wakely,DEM,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,James Jolly Clark,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Jeffrey Payne,DEM,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Joe Mumbach,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Adrian Ocegueda,DEM,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Governor,Lupe Valdez,DEM,3,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Lieutenant Governor,Michael Cooper,DEM,5,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Lieutenant Governor,Mike Collier,DEM,7,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Attorney General,Justin Nelson,DEM,12,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Comptroller of Public Accounts,Tim Mahoney,DEM,10,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Comptroller of Public Accounts,Joi Chevalier,DEM,2,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Commissioner of the General Land Office,Tex Morgan,DEM,5,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Commissioner of the General Land Office,Miguel Suazo,DEM,7,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Commissioner of Agriculture,Kim Olson,DEM,11,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Railroad Commissioner,Roman McAllen,DEM,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Railroad Commissioner,Chris Spellmon,DEM,5,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,12,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,11,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,11,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,11,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,11,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Member, State Board of Education, District No. 3",Dan Arellano,DEM,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Member, State Board of Education, District No. 3",Marisa B. Perez,DEM,9,13
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"State Representative, District No. 43",Dee Ann Torres Miller,DEM,11,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,3,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,10,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,13,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,12,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,12,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,District Clerk,Sara Trevino,DEM,11,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,County Clerk,Susana Moron,DEM,15,13
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"County Commissioner, Precinct No. 2",Mirella Escamilla Davis,DEM,14,13
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Justice of the Peace, Precinct No. 2",Eddie Salazar,DEM,14,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,County Chairman,Dela Castillo,DEM,14,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,United States Senator,Edward Kimbrough,DEM,7,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,United States Senator,Beto O'Rourke,DEM,12,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,United States Senator,Sema Hernandez,DEM,16,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"United States Representative, District No. 34",Filemon B. Vela,DEM,37,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Andrew White,DEM,9,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Grady Yarbrough,DEM,7,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,"Cedric Davis, Sr.",DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Tom Wakely,DEM,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,James Jolly Clark,DEM,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Jeffrey Payne,DEM,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Joe Mumbach,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Adrian Ocegueda,DEM,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Governor,Lupe Valdez,DEM,12,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Lieutenant Governor,Michael Cooper,DEM,18,16
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Lieutenant Governor,Mike Collier,DEM,16,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Attorney General,Justin Nelson,DEM,33,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Comptroller of Public Accounts,Tim Mahoney,DEM,20,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Comptroller of Public Accounts,Joi Chevalier,DEM,15,16
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Commissioner of the General Land Office,Tex Morgan,DEM,10,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Commissioner of the General Land Office,Miguel Suazo,DEM,25,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Commissioner of Agriculture,Kim Olson,DEM,34,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Railroad Commissioner,Roman McAllen,DEM,22,20
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Railroad Commissioner,Chris Spellmon,DEM,10,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,31,22
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,30,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,31,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,31,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,31,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Member, State Board of Education, District No. 3",Dan Arellano,DEM,6,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Member, State Board of Education, District No. 3",Marisa B. Perez,DEM,29,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"State Representative, District No. 43",Dee Ann Torres Miller,DEM,33,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,11,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,24,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,34,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,33,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,33,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,District Clerk,Sara Trevino,DEM,32,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,County Clerk,Susana Moron,DEM,33,31
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Justice of the Peace, Precinct No. 3",Abel Suniga,DEM,32,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,County Chairman,Dela Castillo,DEM,34,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,United States Senator,Edward Kimbrough,DEM,3,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,United States Senator,Beto O'Rourke,DEM,10,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,United States Senator,Sema Hernandez,DEM,8,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"United States Representative, District No. 34",Filemon B. Vela,DEM,22,22
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Andrew White,DEM,9,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Grady Yarbrough,DEM,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,"Cedric Davis, Sr.",DEM,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Tom Wakely,DEM,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,James Jolly Clark,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Jeffrey Payne,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Joe Mumbach,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Adrian Ocegueda,DEM,1,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Governor,Lupe Valdez,DEM,11,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Lieutenant Governor,Michael Cooper,DEM,5,14
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Lieutenant Governor,Mike Collier,DEM,13,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Attorney General,Justin Nelson,DEM,20,23
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Comptroller of Public Accounts,Tim Mahoney,DEM,12,13
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Comptroller of Public Accounts,Joi Chevalier,DEM,5,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Commissioner of the General Land Office,Tex Morgan,DEM,7,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Commissioner of the General Land Office,Miguel Suazo,DEM,13,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Commissioner of Agriculture,Kim Olson,DEM,20,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Railroad Commissioner,Roman McAllen,DEM,8,16
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Railroad Commissioner,Chris Spellmon,DEM,9,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,20,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,20,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,19,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,21,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,20,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Member, State Board of Education, District No. 3",Dan Arellano,DEM,3,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Member, State Board of Education, District No. 3",Marisa B. Perez,DEM,14,19
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"State Representative, District No. 43",Dee Ann Torres Miller,DEM,20,23
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,7,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,13,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,21,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,20,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,20,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,District Clerk,Sara Trevino,DEM,19,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,County Clerk,Susana Moron,DEM,22,23
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"County Commissioner, Precinct No. 2",Mirella Escamilla Davis,DEM,23,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Justice of the Peace, Precinct No. 2",Eddie Salazar,DEM,19,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,County Chairman,Dela Castillo,DEM,21,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,United States Senator,Edward Kimbrough,DEM,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,United States Senator,Beto O'Rourke,DEM,8,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,United States Senator,Sema Hernandez,DEM,14,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"United States Representative, District No. 34",Filemon B. Vela,DEM,22,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Andrew White,DEM,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Grady Yarbrough,DEM,2,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,"Cedric Davis, Sr.",DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Tom Wakely,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,James Jolly Clark,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Jeffrey Payne,DEM,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Joe Mumbach,DEM,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Adrian Ocegueda,DEM,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Governor,Lupe Valdez,DEM,13,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Lieutenant Governor,Michael Cooper,DEM,11,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Lieutenant Governor,Mike Collier,DEM,9,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Attorney General,Justin Nelson,DEM,19,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Comptroller of Public Accounts,Tim Mahoney,DEM,13,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Comptroller of Public Accounts,Joi Chevalier,DEM,6,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Commissioner of the General Land Office,Tex Morgan,DEM,3,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Commissioner of the General Land Office,Miguel Suazo,DEM,19,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Commissioner of Agriculture,Kim Olson,DEM,19,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Railroad Commissioner,Roman McAllen,DEM,10,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Railroad Commissioner,Chris Spellmon,DEM,10,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,17,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,17,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,15,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,17,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,16,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Member, State Board of Education, District No. 3",Dan Arellano,DEM,1,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Member, State Board of Education, District No. 3",Marisa B. Perez,DEM,18,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"State Representative, District No. 43",Dee Ann Torres Miller,DEM,18,7
