political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,District Clerk,REP,Dana Read,35,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,District Clerk,REP,Cassandra Tigner,44,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,Attorney General,REP,George P. Bush,42,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,Attorney General,REP,Ken Paxton,130,84
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,Commissioner of the General Land Office,REP,Tim Westley,52,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,Commissioner of the General Land Office,REP,Dawn Buckingham,109,57
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,Railroad Commissioner,REP,Wayne Christian,127,67
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,Railroad Commissioner,REP,Sarah Stogner,39,29
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,"District Judge, 149th Judicial District",REP,Jessica Pulcher,100,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,67,55
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,65,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,104,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,District Clerk,REP,Dana Read,79,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,32 - BS3,2791,District Clerk,REP,Cassandra Tigner,88,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,Attorney General,REP,George P. Bush,38,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,Attorney General,REP,Ken Paxton,85,71
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,Commissioner of the General Land Office,REP,Tim Westley,35,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,Commissioner of the General Land Office,REP,Dawn Buckingham,83,57
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,Railroad Commissioner,REP,Wayne Christian,82,54
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,Railroad Commissioner,REP,Sarah Stogner,37,29
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,"District Judge, 149th Judicial District",REP,Jessica Pulcher,78,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,38,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,42,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,76,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,District Clerk,REP,Dana Read,74,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,33 - BS3,2060,District Clerk,REP,Cassandra Tigner,42,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,Attorney General,REP,George P. Bush,46,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,Attorney General,REP,Ken Paxton,235,129
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,Commissioner of the General Land Office,REP,Tim Westley,77,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,Commissioner of the General Land Office,REP,Dawn Buckingham,192,107
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,Railroad Commissioner,REP,Wayne Christian,215,97
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,Railroad Commissioner,REP,Sarah Stogner,55,53
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,"District Judge, 149th Judicial District",REP,Jessica Pulcher,185,67
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,88,80
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,86,61
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,187,85
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,District Clerk,REP,Dana Read,150,88
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,34 - BS4,6169,District Clerk,REP,Cassandra Tigner,100,56
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,Attorney General,REP,George P. Bush,18,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,Attorney General,REP,Ken Paxton,95,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,Commissioner of the General Land Office,REP,Tim Westley,27,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,Commissioner of the General Land Office,REP,Dawn Buckingham,81,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,Railroad Commissioner,REP,Wayne Christian,80,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,Railroad Commissioner,REP,Sarah Stogner,26,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,"District Judge, 149th Judicial District",REP,Jessica Pulcher,77,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,28,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,35,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,69,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,District Clerk,REP,Dana Read,59,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,35 - BS3,1765,District Clerk,REP,Cassandra Tigner,39,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,Attorney General,REP,George P. Bush,5,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,Attorney General,REP,Ken Paxton,17,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,Commissioner of the General Land Office,REP,Tim Westley,4,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,Commissioner of the General Land Office,REP,Dawn Buckingham,16,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,Railroad Commissioner,REP,Wayne Christian,17,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,Railroad Commissioner,REP,Sarah Stogner,4,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,"District Judge, 149th Judicial District",REP,Jessica Pulcher,14,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,7,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,8,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,13,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,District Clerk,REP,Dana Read,10,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,36 - BS4,1682,District Clerk,REP,Cassandra Tigner,9,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,Attorney General,REP,George P. Bush,15,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,Attorney General,REP,Ken Paxton,80,66
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,Commissioner of the General Land Office,REP,Tim Westley,18,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,Commissioner of the General Land Office,REP,Dawn Buckingham,70,54
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,Railroad Commissioner,REP,Wayne Christian,66,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,Railroad Commissioner,REP,Sarah Stogner,27,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,"District Judge, 149th Judicial District",REP,Jessica Pulcher,56,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,33,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,32,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,56,51
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,District Clerk,REP,Dana Read,44,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,37 - BS4,3919,District Clerk,REP,Cassandra Tigner,42,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,Attorney General,REP,George P. Bush,12,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,Attorney General,REP,Ken Paxton,23,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,Commissioner of the General Land Office,REP,Tim Westley,13,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,Commissioner of the General Land Office,REP,Dawn Buckingham,19,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,Railroad Commissioner,REP,Wayne Christian,20,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,Railroad Commissioner,REP,Sarah Stogner,13,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,"District Judge, 149th Judicial District",REP,Jessica Pulcher,16,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,18,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,19,29
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,14,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,District Clerk,REP,Dana Read,18,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,38 - BS3,852,District Clerk,REP,Cassandra Tigner,15,28
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,Attorney General,REP,George P. Bush,19,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,Attorney General,REP,Ken Paxton,83,56
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,Commissioner of the General Land Office,REP,Tim Westley,27,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,Commissioner of the General Land Office,REP,Dawn Buckingham,73,51
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,Railroad Commissioner,REP,Wayne Christian,79,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,Railroad Commissioner,REP,Sarah Stogner,22,29
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,"District Judge, 149th Judicial District",REP,Jessica Pulcher,69,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,32,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,31,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,70,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,District Clerk,REP,Dana Read,49,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,39 - BS4,3691,District Clerk,REP,Cassandra Tigner,48,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,Attorney General,REP,George P. Bush,22,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,Attorney General,REP,Ken Paxton,106,76
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,Commissioner of the General Land Office,REP,Tim Westley,32,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,Commissioner of the General Land Office,REP,Dawn Buckingham,91,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,Railroad Commissioner,REP,Wayne Christian,99,59
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,Railroad Commissioner,REP,Sarah Stogner,28,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,"District Judge, 149th Judicial District",REP,Jessica Pulcher,89,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,32,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,39,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,84,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,District Clerk,REP,Dana Read,75,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,40 - BS4,2458,District Clerk,REP,Cassandra Tigner,42,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,Attorney General,REP,George P. Bush,11,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,Attorney General,REP,Ken Paxton,31,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,Commissioner of the General Land Office,REP,Tim Westley,8,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,Commissioner of the General Land Office,REP,Dawn Buckingham,32,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,Railroad Commissioner,REP,Wayne Christian,31,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,Railroad Commissioner,REP,Sarah Stogner,11,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,"District Judge, 149th Judicial District",REP,Jessica Pulcher,29,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,12,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,17,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,24,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,District Clerk,REP,Dana Read,22,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,41 - BS2,2289,District Clerk,REP,Cassandra Tigner,17,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,Attorney General,REP,George P. Bush,18,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,Attorney General,REP,Ken Paxton,31,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,Commissioner of the General Land Office,REP,Tim Westley,17,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,Commissioner of the General Land Office,REP,Dawn Buckingham,28,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,Railroad Commissioner,REP,Wayne Christian,30,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,Railroad Commissioner,REP,Sarah Stogner,13,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,"District Judge, 149th Judicial District",REP,Jessica Pulcher,12,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,37,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,27,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,21,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,District Clerk,REP,Dana Read,16,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,42 - BS3,755,District Clerk,REP,Cassandra Tigner,32,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,Attorney General,REP,George P. Bush,79,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,Attorney General,REP,Ken Paxton,152,87
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,Commissioner of the General Land Office,REP,Tim Westley,67,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,Commissioner of the General Land Office,REP,Dawn Buckingham,152,76
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,Railroad Commissioner,REP,Wayne Christian,150,72
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,Railroad Commissioner,REP,Sarah Stogner,70,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,"District Judge, 149th Judicial District",REP,Jessica Pulcher,135,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,89,77
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,130,96
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,95,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,District Clerk,REP,Dana Read,96,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,43 - BS3,4717,District Clerk,REP,Cassandra Tigner,125,82
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,Attorney General,REP,George P. Bush,25,28
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,Attorney General,REP,Ken Paxton,27,61
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,Commissioner of the General Land Office,REP,Tim Westley,15,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,Commissioner of the General Land Office,REP,Dawn Buckingham,35,72
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,Railroad Commissioner,REP,Wayne Christian,29,54
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,Railroad Commissioner,REP,Sarah Stogner,22,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,"District Judge, 149th Judicial District",REP,Jessica Pulcher,22,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,28,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,26,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,24,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,District Clerk,REP,Dana Read,23,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,44 - BS2,4389,District Clerk,REP,Cassandra Tigner,22,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,Attorney General,REP,George P. Bush,85,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,Attorney General,REP,Ken Paxton,117,92
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,Commissioner of the General Land Office,REP,Tim Westley,61,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,Commissioner of the General Land Office,REP,Dawn Buckingham,127,90
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,Railroad Commissioner,REP,Wayne Christian,137,74
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,Railroad Commissioner,REP,Sarah Stogner,60,62
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,"District Judge, 149th Judicial District",REP,Jessica Pulcher,106,63
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,94,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,129,88
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,75,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,District Clerk,REP,Dana Read,73,48
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,45 - BS3,3419,District Clerk,REP,Cassandra Tigner,123,84
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,Attorney General,REP,George P. Bush,61,28
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,Attorney General,REP,Ken Paxton,200,93
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,Commissioner of the General Land Office,REP,Tim Westley,59,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,Commissioner of the General Land Office,REP,Dawn Buckingham,190,86
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,Railroad Commissioner,REP,Wayne Christian,198,80
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,Railroad Commissioner,REP,Sarah Stogner,55,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,"District Judge, 149th Judicial District",REP,Jessica Pulcher,140,51
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,113,60
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,82,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,169,72
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,District Clerk,REP,Dana Read,104,57
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,46 - BS4,4957,District Clerk,REP,Cassandra Tigner,116,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,Attorney General,REP,George P. Bush,27,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,Attorney General,REP,Ken Paxton,60,73
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,Commissioner of the General Land Office,REP,Tim Westley,21,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,Commissioner of the General Land Office,REP,Dawn Buckingham,59,61
